Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2026-02-06,00700,546.0,547.5,557.5,543.0,35402860.0,,2.5962,-1.9696,-11.0,
2026-02-09,00700,550.0,560.0,562.5,550.0,26375723.0,,2.2831,2.2831,12.5,
2026-02-10,00700,563.0,551.0,566.0,547.0,29211865.0,,3.3929,-1.6071,-9.0,
2026-02-11,00700,543.0,548.0,550.5,543.0,23759058.0,,1.3612,-0.5445,-3.0,
2026-02-12,00700,537.0,535.5,541.0,530.5,39790780.0,,1.9161,-2.281,-12.5,
2026-02-13,00700,525.5,532.0,534.5,525.0,26900740.0,,1.774,-0.6536,-3.5,
2026-02-16,00700,530.0,533.0,535.0,527.5,7224483.0,,1.4098,0.188,1.0,
2026-02-20,00700,531.5,522.0,533.0,518.0,21351884.0,,2.8143,-2.0638,-11.0,
2026-02-23,00700,529.0,538.0,543.0,528.0,22136687.0,,2.8736,3.0651,16.0,
2026-02-24,00700,534.5,520.0,534.5,516.0,36134943.0,,3.4387,-3.3457,-18.0,
2026-02-25,00700,522.5,522.5,529.0,522.0,22838866.0,,1.3462,0.4808,2.5,
2026-02-26,00700,529.0,512.0,529.5,512.0,25547825.0,,3.3493,-2.0096,-10.5,
2026-02-27,00700,510.5,518.0,530.5,510.5,32229030.0,,3.9062,1.1719,6.0,
2026-03-02,00700,511.5,514.0,520.0,507.0,30816358.0,,2.5097,-0.7722,-4.0,
2026-03-03,00700,518.0,510.5,525.5,510.5,27370602.0,,2.9183,-0.6809,-3.5,
2026-03-04,00700,506.0,506.0,515.0,498.8,32965198.0,,3.1734,-0.8815,-4.5,
2026-03-05,00700,509.5,502.0,515.5,501.5,23955443.0,,2.7668,-0.7905,-4.0,
2026-03-06,00700,504.0,519.0,522.0,502.0,30359878.0,,3.9841,3.3865,17.0,
2026-03-09,00700,502.5,516.0,517.5,502.5,31383491.0,,2.8902,-0.578,-3.0,
2026-03-10,00700,525.0,553.5,556.0,525.0,57862244.0,,6.0078,7.2674,37.5,
2026-03-11,00700,578.0,552.0,578.0,548.0,47623240.0,,5.4201,-0.271,-1.5,
2026-03-12,00700,550.5,546.5,557.0,541.5,19663840.0,,2.808,-0.9964,-5.5,
2026-03-13,00700,546.5,547.5,558.5,543.0,17183958.0,,2.8362,0.183,1.0,
2026-03-16,00700,551.0,558.5,565.5,543.5,24217363.0,,4.0183,2.0091,11.0,
2026-03-17,00700,563.0,550.0,566.0,549.0,22872974.0,,3.0439,-1.5219,-8.5,
2026-03-18,00700,546.5,550.5,552.0,542.5,21350876.0,,1.7273,0.0909,0.5,
2026-03-19,00700,528.0,513.0,529.5,512.0,59432770.0,,3.1789,-6.812,-37.5,
2026-03-20,00700,505.0,508.0,519.0,505.0,24924662.0,,2.729,-0.9747,-5.0,
2026-03-23,00700,497.8,498.4,506.0,495.2,35123702.0,,2.126,-1.8898,-9.6,
2026-03-24,00700,508.0,514.0,520.0,500.0,29358876.0,,4.0128,3.13,15.6,
2026-03-25,00700,519.0,505.5,521.5,502.0,37353909.0,,3.7938,-1.6537,-8.5,
2026-03-26,00700,501.0,495.6,507.5,495.0,22623215.0,,2.4728,-1.9585,-9.9,
2026-03-27,00700,491.2,493.4,498.2,487.6,20345920.0,,2.1388,-0.4439,-2.2,
2026-03-30,00700,485.0,481.6,485.8,476.0,28410968.0,,1.9862,-2.3916,-11.8,
2026-03-31,00700,484.4,484.0,492.0,480.0,25801397.0,,2.4917,0.4983,2.4,
2026-04-01,00700,504.0,496.6,504.0,493.0,21275055.0,,2.2727,2.6033,12.6,
2026-04-02,00700,496.0,489.2,496.0,485.0,17030828.0,,2.2151,-1.4901,-7.4,
2026-04-08,00700,504.5,508.0,510.0,501.0,32856156.0,,1.8397,3.843,18.8,
2026-04-09,00700,506.5,508.5,514.5,503.0,20722763.0,,2.2638,0.0984,0.5,
2026-04-10,00700,508.0,504.5,514.0,501.0,20671874.0,,2.5565,-0.7866,-4.0,
2026-04-13,00700,498.4,490.0,503.0,487.8,21140848.0,,3.0129,-2.8741,-14.5,
2026-04-14,00700,497.4,493.2,497.4,486.2,17833779.0,,2.2857,0.6531,3.2,
2026-04-15,00700,500.0,499.0,510.0,497.4,20288791.0,,2.5547,1.176,5.8,
2026-04-16,00700,506.5,517.0,517.0,504.0,22559081.0,,2.6052,3.6072,18.0,
2026-04-17,00700,512.0,510.5,517.0,506.0,13747249.0,,2.1277,-1.2573,-6.5,
2026-04-20,00700,509.5,522.5,526.5,504.5,23428202.0,,4.3095,2.3506,12.0,
2026-04-21,00700,523.0,519.0,525.5,515.5,13113816.0,,1.9139,-0.6699,-3.5,
2026-04-22,00700,513.5,504.0,514.5,502.0,23170931.0,,2.4085,-2.8902,-15.0,
2026-04-23,00700,500.0,495.2,502.0,495.2,23497267.0,,1.3492,-1.746,-8.8,
2026-04-24,00700,487.0,493.4,495.0,487.0,18566187.0,,1.6155,-0.3635,-1.8,
