Date,股票代码,Open,Close,High,Low,Volume,Amount,振幅,PctChg,涨跌额,Turnover
2025-12-19,600519,1381.976,1381.976,1384.426,1372.986,26509.0,,0.8296,0.2144,2.957,
2025-12-22,600519,1381.976,1380.236,1386.116,1378.556,20426.0,,0.547,-0.1259,-1.74,
2025-12-23,600519,1380.236,1379.836,1384.906,1369.166,24507.0,,1.1404,-0.029,-0.4,
2025-12-24,600519,1376.966,1372.876,1378.336,1371.976,25187.0,,0.4609,-0.5044,-6.96,
2025-12-25,600519,1376.976,1386.146,1391.456,1373.356,23386.0,,1.3184,0.9666,13.27,
2025-12-26,600519,1386.146,1386.106,1391.116,1381.976,17803.0,,0.6594,-0.0029,-0.04,
2025-12-29,600519,1386.106,1373.976,1386.106,1372.976,26308.0,,0.9473,-0.8751,-12.13,
2025-12-30,600519,1372.976,1361.696,1373.876,1357.976,33792.0,,1.1572,-0.8938,-12.28,
2025-12-31,600519,1361.976,1349.156,1365.976,1349.146,34766.0,,1.236,-0.9209,-12.54,
2026-01-05,600519,1356.976,1397.976,1403.856,1356.976,70949.0,,3.4748,3.6186,48.82,
2026-01-06,600519,1404.526,1399.986,1408.946,1388.506,39586.0,,1.4621,0.1438,2.01,
2026-01-07,600519,1404.856,1395.336,1406.976,1392.176,29684.0,,1.0572,-0.3321,-4.65,
2026-01-08,600519,1395.306,1384.276,1395.336,1380.116,29135.0,,1.0908,-0.7926,-11.06,
2026-01-09,600519,1388.976,1391.076,1400.576,1387.986,29848.0,,0.9095,0.4912,6.8,
2026-01-12,600519,1391.076,1395.206,1402.976,1389.076,36083.0,,0.9992,0.2969,4.13,
2026-01-13,600519,1398.766,1382.976,1401.496,1380.966,39169.0,,1.4715,-0.8766,-12.23,
2026-01-14,600519,1382.976,1369.986,1394.226,1368.156,51758.0,,1.8851,-0.9393,-12.99,
2026-01-15,600519,1367.996,1360.866,1374.806,1360.556,40907.0,,1.0402,-0.6657,-9.12,
2026-01-16,600519,1366.976,1353.976,1369.476,1351.976,55121.0,,1.2859,-0.5063,-6.89,
2026-01-19,600519,1353.876,1347.976,1359.466,1346.976,42286.0,,0.9225,-0.4431,-6.0,
2026-01-20,600519,1351.476,1345.526,1353.556,1344.026,36484.0,,0.707,-0.1818,-2.45,
2026-01-21,600519,1345.536,1323.036,1346.376,1321.976,64516.0,,1.8134,-1.6715,-22.49,
2026-01-22,600519,1323.986,1312.036,1333.736,1309.456,59011.0,,1.8352,-0.8314,-11.0,
2026-01-23,600519,1312.076,1308.976,1319.976,1304.446,61949.0,,1.1837,-0.2332,-3.06,
2026-01-26,600519,1312.486,1313.976,1326.976,1297.096,80166.0,,2.2827,0.382,5.0,
2026-01-27,600519,1316.956,1314.986,1325.676,1309.976,48416.0,,1.1948,0.0769,1.01,
2026-01-28,600519,1315.016,1295.666,1318.686,1293.986,76218.0,,1.8783,-1.4692,-19.32,
2026-01-29,600519,1306.976,1409.696,1416.976,1301.036,189534.0,,8.9483,8.8009,114.03,
2026-01-30,600519,1406.976,1372.976,1406.976,1372.976,94480.0,,2.4119,-2.6048,-36.72,
2026-02-02,600519,1396.976,1398.976,1430.556,1383.596,85724.0,,3.4203,1.8937,26.0,
2026-02-03,600519,1416.976,1446.896,1448.786,1415.006,86321.0,,2.4146,3.4254,47.92,
2026-02-04,600519,1456.976,1496.976,1505.246,1445.976,109123.0,,4.0964,3.4612,50.08,
2026-02-05,600519,1491.976,1526.976,1536.976,1486.976,91623.0,,3.3401,2.004,30.0,
2026-02-06,600519,1526.976,1486.986,1539.976,1477.856,78965.0,,4.0682,-2.6189,-39.99,
2026-02-09,600519,1489.976,1496.936,1514.856,1485.466,51168.0,,1.9765,0.6691,9.95,
2026-02-10,600519,1496.946,1476.776,1496.946,1468.476,39576.0,,1.9019,-1.3468,-20.16,
2026-02-11,600519,1476.776,1476.306,1485.976,1467.976,30928.0,,1.2189,-0.0318,-0.47,
2026-02-12,600519,1472.176,1458.576,1474.796,1445.336,46246.0,,1.9955,-1.201,-17.73,
2026-02-13,600519,1458.576,1457.276,1479.776,1442.556,41679.0,,2.5518,-0.0891,-1.3,
2026-02-24,600519,1492.976,1438.776,1496.376,1435.576,41913.0,,4.1722,-1.2695,-18.5,
2026-02-25,600519,1441.976,1463.636,1481.636,1439.856,36881.0,,2.9039,1.7279,24.86,
2026-02-26,600519,1458.576,1438.186,1461.466,1436.646,32958.0,,1.6958,-1.7388,-25.45,
2026-02-27,600519,1438.966,1426.996,1448.186,1426.996,32160.0,,1.4734,-0.7781,-11.19,
2026-03-02,600519,1421.976,1412.086,1428.976,1408.636,35454.0,,1.4254,-1.0449,-14.91,
2026-03-03,600519,1412.076,1398.166,1424.846,1394.106,45891.0,,2.1769,-0.9858,-13.92,
2026-03-04,600519,1386.976,1373.156,1394.976,1364.066,48014.0,,2.2108,-1.7888,-25.01,
2026-03-05,600519,1377.976,1371.016,1384.936,1366.976,30505.0,,1.3079,-0.1558,-2.14,
2026-03-06,600519,1366.976,1373.976,1379.476,1359.976,29154.0,,1.4223,0.2159,2.96,
2026-03-09,600519,1361.976,1368.976,1376.876,1355.176,37442.0,,1.5794,-0.3639,-5.0,
2026-03-10,600519,1376.876,1373.856,1381.466,1369.976,24626.0,,0.8393,0.3565,4.88,
2026-03-11,600519,1374.966,1371.976,1377.966,1369.996,24457.0,,0.5801,-0.1368,-1.88,
2026-03-12,600519,1366.976,1363.976,1375.926,1362.986,27586.0,,0.9432,-0.5831,-8.0,
2026-03-13,600519,1364.456,1385.616,1389.596,1363.976,33608.0,,1.8783,1.5865,21.64,
2026-03-16,600519,1391.976,1432.156,1437.976,1391.976,60086.0,,3.3198,3.3588,46.54,
2026-03-17,600519,1439.976,1456.976,1470.046,1433.166,49454.0,,2.5751,1.7331,24.82,
2026-03-18,600519,1460.976,1440.776,1468.476,1435.126,35551.0,,2.289,-1.1119,-16.2,
2026-03-19,600519,1444.936,1424.846,1444.976,1417.976,30319.0,,1.874,-1.1057,-15.93,
2026-03-20,600519,1424.936,1416.976,1434.476,1410.976,26132.0,,1.6493,-0.5523,-7.87,
2026-03-23,600519,1405.306,1380.046,1406.976,1372.006,47256.0,,2.4679,-2.6063,-36.93,
2026-03-24,600519,1387.976,1379.306,1389.566,1372.156,28562.0,,1.2616,-0.0536,-0.74,
2026-03-25,600519,1382.086,1382.246,1389.846,1372.986,26093.0,,1.2224,0.2132,2.94,
2026-03-26,600519,1380.976,1373.156,1385.876,1372.276,23093.0,,0.9839,-0.6576,-9.09,
2026-03-27,600519,1371.976,1387.996,1397.976,1368.636,30087.0,,2.1367,1.0807,14.84,
2026-03-30,600519,1378.976,1391.976,1402.976,1374.496,28685.0,,2.0519,0.2867,3.98,
2026-03-31,600519,1439.976,1421.976,1451.906,1420.386,61691.0,,2.2644,2.1552,30.0,
2026-04-01,600519,1436.466,1431.416,1441.966,1424.856,29125.0,,1.2033,0.6639,9.44,
2026-04-02,600519,1431.416,1431.856,1436.856,1424.076,21064.0,,0.8928,0.0307,0.44,
2026-04-03,600519,1431.516,1431.976,1441.936,1426.976,20194.0,,1.0448,0.0084,0.12,
2026-04-07,600519,1432.026,1411.996,1441.976,1407.026,24152.0,,2.4407,-1.3953,-19.98,
2026-04-08,600519,1431.976,1436.996,1441.056,1424.106,33836.0,,1.2004,1.7705,25.0,
