Date,Symbol,Name,label_end_date,Split,return_1d,return_5d,return_20d,return_60d,return_120d,momentum_12_1,ma20_gap,ma60_gap,ma120_gap,rsi14,macd_pct,atr14_pct,volatility20,volatility60,downside_volatility60,max_drawdown60,volume_ratio20,amount_ratio20,intraday_range,open_close_return,amihud20,amount_mean20_log,future_return_60d,future_return_rank,Label
2018-02-28,002001.SZ,002001.SZ,2018-05-29,train,0.1477272727272727,-0.28409090909090906,0.17045454545454541,-0.07954545454545453,0.46590909090909094,0.34090909090909094,0.11363636363636365,-0.1477272727272727,0.3977272727272727,0.0,0.045454545454545414,0.2727272727272727,0.10227272727272729,0.4204545454545454,0.3522727272727273,0.022727272727272707,0.34090909090909094,0.34090909090909094,0.011363636363636354,-0.38636363636363635,0.44318181818181823,-0.38636363636363635,-0.042250397965354125,0.7159090909090909,1
2018-02-28,002008.SZ,002008.SZ,2018-05-29,train,0.4204545454545454,0.44318181818181823,0.38636363636363635,0.1477272727272727,0.38636363636363635,0.3977272727272727,0.46590909090909094,0.4204545454545454,0.40909090909090906,0.46590909090909094,0.38636363636363635,-0.07954545454545453,0.022727272727272707,0.09090909090909094,-0.022727272727272707,0.09090909090909094,0.4204545454545454,0.4204545454545454,0.44318181818181823,0.3977272727272727,0.20454545454545459,-0.23863636363636365,-0.036233757738227346,0.75,1
2018-02-28,002024.SZ,002024.SZ,2018-05-29,train,0.15909090909090906,0.13636363636363635,0.03409090909090906,-0.034090909090909116,-0.125,-0.23863636363636365,0.20454545454545459,0.022727272727272707,-0.2272727272727273,0.18181818181818177,-0.07954545454545453,-0.375,-0.3068181818181818,-0.2954545454545454,-0.23863636363636365,0.2954545454545454,0.43181818181818177,0.3977272727272727,-0.04545454545454547,-0.25,0.15909090909090906,-0.375,0.1987351165142126,0.9772727272727273,1
2018-02-28,002027.SZ,002027.SZ,2018-05-29,train,0.3295454545454546,0.25,0.28409090909090906,0.38636363636363635,0.4545454545454546,0.19318181818181823,0.34090909090909094,0.40909090909090906,0.44318181818181823,0.38636363636363635,0.375,0.10227272727272729,-0.09090909090909088,-0.07954545454545453,-0.3181818181818182,0.38636363636363635,0.3295454545454546,0.36363636363636365,0.36363636363636365,0.30681818181818177,0.21590909090909094,-0.28409090909090906,-0.22829566872016227,0.07954545454545454,0
2018-02-28,002146.SZ,002146.SZ,2018-05-29,train,0.19318181818181823,-0.3977272727272727,-0.38636363636363635,0.4204545454545454,-0.11363636363636365,0.045454545454545414,-0.48863636363636365,0.1477272727272727,0.19318181818181823,-0.23863636363636365,-0.11363636363636365,0.4772727272727273,0.38636363636363635,0.28409090909090906,0.25,-0.09090909090909088,-0.022727272727272707,-0.13636363636363635,0.21590909090909094,0.2954545454545454,0.045454545454545414,0.022727272727272707,-0.15040663041871194,0.23863636363636365,0
2018-02-28,002230.SZ,002230.SZ,2018-05-29,train,0.17045454545454541,0.38636363636363635,-0.11363636363636365,-0.45454545454545453,-0.26136363636363635,0.2954545454545454,0.30681818181818177,-0.34090909090909094,-0.3181818181818182,0.26136363636363635,-0.3068181818181818,-0.05681818181818182,0.26136363636363635,0.23863636363636365,0.38636363636363635,-0.4318181818181818,0.2272727272727273,0.26136363636363635,-0.25,-0.20454545454545453,-0.1477272727272727,0.19318181818181823,-0.0046577203491496855,0.8068181818181818,1
2018-02-28,002405.SZ,002405.SZ,2018-05-29,train,0.34090909090909094,0.43181818181818177,-0.3068181818181818,-0.46590909090909094,-0.40909090909090906,-0.05681818181818182,0.25,-0.4431818181818182,-0.4431818181818182,0.10227272727272729,-0.4431818181818182,0.19318181818181823,0.125,0.10227272727272729,0.2954545454545454,-0.3977272727272727,0.46590909090909094,0.46590909090909094,0.28409090909090906,0.19318181818181823,0.43181818181818177,-0.4431818181818182,0.04493229256815945,0.8977272727272727,1
2018-02-28,002797.SZ,002797.SZ,2018-05-29,train,0.28409090909090906,0.20454545454545459,-0.4772727272727273,-0.375,-0.4431818181818182,-0.48863636363636365,-0.07954545454545453,-0.42045454545454547,-0.46590909090909094,-0.26136363636363635,-0.46590909090909094,0.045454545454545414,0.15909090909090906,0.0,0.30681818181818177,-0.36363636363636365,0.25,0.20454545454545459,0.30681818181818177,0.26136363636363635,0.34090909090909094,-0.3068181818181818,-0.17621509205481334,0.14772727272727273,0
2018-02-28,300059.SZ,300059.SZ,2018-05-29,train,0.03409090909090906,0.28409090909090906,-0.2272727272727273,-0.1477272727272727,-0.3522727272727273,-0.38636363636363635,-0.09090909090909088,0.10227272727272729,-0.1477272727272727,0.125,-0.011363636363636354,0.03409090909090906,0.06818181818181823,0.06818181818181823,0.10227272727272729,-0.05681818181818182,0.022727272727272707,0.0,0.125,0.07954545454545459,-0.34090909090909094,0.375,0.20784209625322614,0.9886363636363636,1
2018-02-28,600000.SH,600000.SH,2018-05-29,train,-0.2954545454545454,-0.20454545454545453,0.07954545454545459,-0.19318181818181818,-0.3181818181818182,-0.4431818181818182,-0.06818181818181818,-0.18181818181818182,-0.25,-0.375,0.011363636363636354,-0.48863636363636365,-0.48863636363636365,-0.48863636363636365,-0.45454545454545453,0.48863636363636365,-0.48863636363636365,-0.4772727272727273,-0.375,-0.42045454545454547,-0.25,0.11363636363636365,-0.14600078385519155,0.2727272727272727,0
2018-02-28,600019.SH,600019.SH,2018-05-29,train,-0.04545454545454547,-0.38636363636363635,0.3977272727272727,0.20454545454545459,0.15909090909090906,-0.13636363636363635,0.06818181818181823,0.38636363636363635,0.4204545454545454,0.25,0.44318181818181823,0.06818181818181823,-0.04545454545454547,-0.17045454545454547,-0.17045454545454547,0.40909090909090906,-0.2272727272727273,-0.2272727272727273,-0.09090909090909088,-0.10227272727272729,-0.2727272727272727,0.2954545454545454,-0.14646594243703182,0.26136363636363635,0
2018-02-28,600028.SH,600028.SH,2018-05-29,train,-0.3977272727272727,-0.011363636363636354,-0.1477272727272727,0.09090909090909094,-0.07954545454545453,-0.19318181818181818,-0.3181818181818182,-0.11363636363636365,-0.05681818181818182,-0.3068181818181818,-0.1477272727272727,-0.21590909090909088,-0.19318181818181818,-0.3068181818181818,-0.2727272727272727,0.13636363636363635,-0.36363636363636365,-0.38636363636363635,-0.3181818181818182,-0.23863636363636365,-0.2954545454545454,0.28409090909090906,0.08405666833306058,0.9431818181818182,1
2018-02-28,600030.SH,600030.SH,2018-05-29,train,-0.022727272727272707,0.11363636363636365,-0.46590909090909094,-0.2272727272727273,-0.20454545454545453,-0.022727272727272707,-0.46590909090909094,-0.36363636363636365,-0.26136363636363635,-0.38636363636363635,-0.40909090909090906,0.05681818181818177,0.045454545454545414,-0.011363636363636354,0.15909090909090906,-0.3295454545454546,-0.034090909090909116,-0.11363636363636365,0.022727272727272707,-0.07954545454545453,-0.45454545454545453,0.4772727272727273,0.04899777282850781,0.9090909090909091,1
2018-02-28,600031.SH,600031.SH,2018-05-29,train,-0.45454545454545453,-0.23863636363636365,-0.23863636363636365,-0.18181818181818182,-0.2954545454545454,-0.17045454545454547,-0.3295454545454546,-0.375,-0.23863636363636365,-0.4318181818181818,-0.28409090909090906,-0.06818181818181818,-0.2954545454545454,-0.13636363636363635,-0.15909090909090912,0.19318181818181823,0.3522727272727273,0.3295454545454546,-0.022727272727272707,-0.45454545454545453,-0.034090909090909116,-0.15909090909090912,0.009343513346804277,0.8522727272727273,1
2018-02-28,600036.SH,600036.SH,2018-05-29,train,-0.3181818181818182,-0.4431818181818182,-0.034090909090909116,-0.04545454545454547,0.045454545454545414,0.18181818181818177,-0.28409090909090906,-0.022727272727272707,0.022727272727272707,-0.3181818181818182,0.07954545454545459,-0.2272727272727273,-0.375,-0.3522727272727273,-0.28409090909090906,0.34090909090909094,-0.10227272727272729,-0.10227272727272729,-0.2727272727272727,-0.15909090909090912,-0.38636363636363635,0.34090909090909094,-0.044964094327822,0.7045454545454546,1
2018-02-28,600048.SH,600048.SH,2018-05-29,train,0.26136363636363635,-0.46590909090909094,-0.36363636363636365,0.3977272727272727,0.3295454545454546,0.23863636363636365,-0.4772727272727273,-0.06818181818181818,0.34090909090909094,-0.28409090909090906,-0.21590909090909088,0.43181818181818177,0.31818181818181823,0.26136363636363635,0.2272727272727273,-0.15909090909090912,0.03409090909090906,-0.05681818181818182,0.2954545454545454,0.28409090909090906,-0.3068181818181818,0.3977272727272727,-0.15054497478825746,0.22727272727272727,0
2018-02-28,600104.SH,600104.SH,2018-05-29,train,-0.375,-0.06818181818181818,0.2727272727272727,0.07954545454545459,0.022727272727272707,-0.125,0.15909090909090906,0.25,0.07954545454545459,0.2272727272727273,0.28409090909090906,-0.46590909090909094,-0.4772727272727273,-0.4318181818181818,-0.4431818181818182,0.5,-0.3068181818181818,-0.25,-0.3522727272727273,-0.40909090909090906,-0.13636363636363635,-0.2272727272727273,0.06025960337127234,0.9204545454545454,1
2018-02-28,600115.SH,600115.SH,2018-05-29,train,-0.42045454545454547,0.19318181818181823,0.26136363636363635,0.05681818181818177,0.03409090909090906,-0.36363636363636365,0.011363636363636354,-0.034090909090909116,0.06818181818181823,-0.022727272727272707,0.06818181818181823,0.07954545454545459,0.011363636363636354,-0.09090909090909088,-0.13636363636363635,0.36363636363636365,-0.4318181818181818,-0.4318181818181818,-0.36363636363636365,-0.26136363636363635,0.2272727272727273,-0.125,-0.03504064768559356,0.7613636363636364,1
2018-02-28,600196.SH,600196.SH,2018-05-29,train,0.31818181818181823,-0.21590909090909088,-0.04545454545454547,0.022727272727272707,0.20454545454545459,0.15909090909090906,0.2272727272727273,-0.2272727272727273,-0.07954545454545453,0.11363636363636365,-0.15909090909090912,-0.1477272727272727,0.17045454545454541,0.11363636363636365,0.06818181818181823,-0.26136363636363635,-0.20454545454545453,-0.15909090909090912,-0.10227272727272729,0.25,0.40909090909090906,-0.3977272727272727,0.12933842776099214,0.9545454545454546,1
2018-02-28,600276.SH,600276.SH,2018-05-29,train,-0.2272727272727273,-0.125,0.15909090909090906,0.19318181818181823,0.2272727272727273,0.2272727272727273,0.19318181818181823,0.15909090909090906,0.17045454545454541,0.20454545454545459,0.2272727272727273,-0.3522727272727273,-0.2272727272727273,-0.28409090909090906,-0.26136363636363635,0.375,-0.2727272727272727,-0.21590909090909088,-0.26136363636363635,-0.4431818181818182,0.10227272727272729,-0.26136363636363635,0.31682289646179185,1.0,1
2018-02-28,600340.SH,600340.SH,2018-05-29,train,-0.23863636363636365,-0.04545454545454547,-0.21590909090909088,0.3295454545454546,0.05681818181818177,0.13636363636363635,-0.34090909090909094,0.13636363636363635,0.23863636363636365,-0.06818181818181818,-0.05681818181818182,0.40909090909090906,0.2954545454545454,0.20454545454545459,0.13636363636363635,-0.23863636363636365,0.06818181818181823,0.011363636363636354,0.2727272727272727,0.022727272727272707,-0.04545454545454547,0.1477272727272727,-0.2504637559988945,0.056818181818181816,0
2018-02-28,600352.SH,600352.SH,2018-05-29,train,0.10227272727272729,0.30681818181818177,0.31818181818181823,0.36363636363636365,0.09090909090909094,-0.21590909090909088,0.28409090909090906,0.2954545454545454,0.2954545454545454,0.34090909090909094,0.2727272727272727,-0.10227272727272729,0.11363636363636365,-0.022727272727272707,-0.10227272727272729,0.1477272727272727,0.11363636363636365,0.1477272727272727,-0.21590909090909088,-0.17045454545454547,0.11363636363636365,-0.18181818181818182,0.02700708371196958,0.8636363636363636,1
2018-02-28,600383.SH,600383.SH,2018-05-29,train,0.40909090909090906,0.03409090909090906,-0.4318181818181818,0.11363636363636365,-0.06818181818181818,-0.11363636363636365,-0.4318181818181818,-0.3522727272727273,-0.17045454545454547,-0.40909090909090906,-0.45454545454545453,0.34090909090909094,0.03409090909090906,0.2727272727272727,0.19318181818181823,-0.34090909090909094,0.26136363636363635,0.19318181818181823,0.26136363636363635,0.38636363636363635,0.1477272727272727,-0.17045454545454547,-0.1638615813811506,0.20454545454545456,0
2018-02-28,600516.SH,600516.SH,2018-05-29,train,0.25,0.10227272727272729,0.20454545454545459,0.375,-0.36363636363636365,0.48863636363636365,0.2727272727272727,0.26136363636363635,-0.034090909090909116,0.28409090909090906,0.11363636363636365,0.15909090909090906,0.34090909090909094,0.38636363636363635,0.375,-0.2727272727272727,-0.011363636363636354,0.045454545454545414,0.11363636363636365,0.20454545454545459,-0.26136363636363635,0.3522727272727273,-0.031922303920544626,0.7727272727272727,1
2018-02-28,600519.SH,600519.SH,2018-05-29,train,-0.25,-0.09090909090909088,0.18181818181818177,0.25,0.375,0.3522727272727273,0.17045454545454541,0.18181818181818177,0.31818181818181823,0.13636363636363635,0.19318181818181823,-0.40909090909090906,-0.36363636363636365,-0.25,-0.3522727272727273,0.3977272727272727,0.10227272727272729,0.11363636363636365,-0.13636363636363635,-0.3181818181818182,-0.46590909090909094,0.48863636363636365,0.007855594928295018,0.8409090909090909,1
2018-02-28,600522.SH,600522.SH,2018-05-29,train,0.2954545454545454,0.26136363636363635,0.2272727272727273,-0.42045454545454547,-0.034090909090909116,-0.28409090909090906,0.3522727272727273,-0.2954545454545454,-0.34090909090909094,0.3295454545454546,-0.10227272727272729,-0.3295454545454546,-0.20454545454545453,-0.18181818181818182,-0.04545454545454547,-0.38636363636363635,0.18181818181818177,0.2272727272727273,0.05681818181818177,0.31818181818181823,0.2727272727272727,-0.4318181818181818,-0.16615570974995264,0.19318181818181818,0
2018-02-28,600585.SH,600585.SH,2018-05-29,train,-0.2727272727272727,-0.2954545454545454,0.2954545454545454,0.17045454545454541,0.25,0.05681818181818177,-0.04545454545454547,0.19318181818181823,0.3295454545454546,0.06818181818181823,0.2954545454545454,0.1477272727272727,0.07954545454545459,0.045454545454545414,0.05681818181818177,0.17045454545454541,-0.05681818181818182,-0.034090909090909116,-0.15909090909090912,0.05681818181818177,-0.05681818181818182,0.18181818181818177,0.029940639136093905,0.8863636363636364,1
2018-02-28,600690.SH,600690.SH,2018-05-29,train,-0.08522727272727271,-0.3068181818181818,-0.06818181818181818,0.10227272727272729,0.2727272727272727,0.31818181818181823,0.0,0.011363636363636354,0.21590909090909094,-0.10227272727272729,0.05681818181818177,-0.034090909090909116,-0.28409090909090906,-0.20454545454545453,-0.20454545454545453,0.11363636363636365,0.0,-0.022727272727272707,-0.18181818181818182,-0.04545454545454547,-0.09090909090909088,-0.034090909090909116,-0.0377931490263127,0.7386363636363636,1
2018-02-28,600703.SH,600703.SH,2018-05-29,train,0.23863636363636365,0.2727272727272727,0.34090909090909094,-0.125,0.18181818181818177,0.06818181818181823,0.40909090909090906,0.28409090909090906,0.05681818181818177,0.4204545454545454,0.34090909090909094,0.011363636363636354,0.1477272727272727,0.125,0.2727272727272727,-0.20454545454545453,0.23863636363636365,0.28409090909090906,0.20454545454545459,0.23863636363636365,0.05681818181818177,-0.13636363636363635,-0.1810934940596548,0.125,0
2018-02-28,600887.SH,600887.SH,2018-05-29,train,-0.4772727272727273,-0.13636363636363635,0.125,0.18181818181818177,0.34090909090909094,0.26136363636363635,0.07954545454545459,0.03409090909090906,0.1477272727272727,-0.04545454545454547,0.17045454545454541,-0.26136363636363635,-0.23863636363636365,-0.2727272727272727,-0.2954545454545454,0.43181818181818177,0.2727272727272727,0.25,0.0,-0.48863636363636365,-0.3295454545454546,0.21590909090909094,-0.15011685412718057,0.25,0
2018-02-28,601012.SH,601012.SH,2018-05-29,train,-0.06818181818181818,0.1477272727272727,-0.10227272727272729,-0.21590909090909088,0.44318181818181823,0.46590909090909094,0.1477272727272727,-0.125,0.011363636363636354,0.17045454545454541,-0.13636363636363635,0.3295454545454546,0.13636363636363635,0.2954545454545454,0.3977272727272727,0.011363636363636354,-0.26136363636363635,-0.23863636363636365,0.15909090909090906,-0.034090909090909116,0.2954545454545454,-0.1477272727272727,-0.0027915234933342248,0.8181818181818182,1
2018-02-28,601111.SH,601111.SH,2018-05-29,train,-0.17045454545454547,0.36363636363636365,0.46590909090909094,0.44318181818181823,0.3977272727272727,0.011363636363636354,0.31818181818181823,0.44318181818181823,0.4545454545454546,0.375,0.46590909090909094,0.31818181818181823,0.23863636363636365,0.3522727272727273,0.03409090909090906,0.30681818181818177,-0.1477272727272727,-0.04545454545454547,-0.034090909090909116,-0.011363636363636354,0.09090909090909094,-0.04545454545454547,-0.1782736747016207,0.13636363636363635,0
2018-02-28,601155.SH,601155.SH,2018-05-29,train,0.44318181818181823,-0.17045454545454547,-0.2727272727272727,0.4772727272727273,0.48863636363636365,0.4772727272727273,-0.42045454545454547,0.30681818181818177,0.46590909090909094,0.011363636363636354,-0.06818181818181818,0.5,0.5,0.4772727272727273,0.43181818181818177,-0.4431818181818182,0.09090909090909094,-0.011363636363636354,0.4772727272727273,0.44318181818181823,0.3977272727272727,-0.06818181818181818,-0.15354594761509244,0.2159090909090909,0
2018-02-28,601336.SH,601336.SH,2018-05-29,train,-0.40909090909090906,-0.034090909090909116,-0.13636363636363635,-0.4431818181818182,-0.42045454545454547,-0.18181818181818182,-0.36363636363636365,-0.48863636363636365,-0.45454545454545453,-0.46590909090909094,-0.4772727272727273,0.0,-0.05681818181818182,-0.034090909090909116,0.1477272727272727,-0.3068181818181818,0.07954545454545459,0.03409090909090906,-0.23863636363636365,-0.3977272727272727,0.022727272727272707,-0.07954545454545453,-0.16859126204618669,0.17045454545454544,0
2018-02-28,601398.SH,601398.SH,2018-05-29,train,-0.28409090909090906,-0.4318181818181818,-0.011363636363636354,0.26136363636363635,-0.022727272727272707,0.11363636363636365,-0.2954545454545454,0.20454545454545459,0.11363636363636365,-0.18181818181818182,0.25,-0.25,-0.34090909090909094,-0.36363636363636365,-0.38636363636363635,0.2727272727272727,-0.17045454545454547,-0.20454545454545453,-0.34090909090909094,-0.21590909090909088,-0.3977272727272727,0.36363636363636365,-0.13937042729640425,0.2840909090909091,0
2018-02-28,601601.SH,601601.SH,2018-05-29,train,-0.48863636363636365,0.06818181818181823,0.30681818181818177,-0.3522727272727273,-0.15909090909090912,-0.04545454545454547,0.18181818181818177,-0.10227272727272729,-0.20454545454545453,0.09090909090909094,0.20454545454545459,-0.04545454545454547,0.05681818181818177,-0.10227272727272729,-0.05681818181818182,0.21590909090909094,-0.3977272727272727,-0.3181818181818182,-0.07954545454545453,-0.4772727272727273,0.125,0.05681818181818177,-0.16744507235641581,0.18181818181818182,0
2018-02-28,601688.SH,601688.SH,2018-05-29,train,-0.13636363636363635,0.09090909090909094,-0.3977272727272727,-0.38636363636363635,-0.4318181818181818,-0.3181818181818182,-0.2727272727272727,-0.38636363636363635,-0.4318181818181818,-0.42045454545454547,-0.375,-0.23863636363636365,-0.38636363636363635,-0.26136363636363635,-0.21590909090909088,-0.125,0.05681818181818177,0.022727272727272707,0.09090909090909094,-0.09090909090909088,-0.17045454545454547,-0.022727272727272707,-0.017267462020183033,0.7840909090909091,1
2018-02-28,601699.SH,601699.SH,2018-05-29,train,-0.20454545454545453,-0.022727272727272707,0.40909090909090906,0.3522727272727273,0.11363636363636365,-0.26136363636363635,0.09090909090909094,0.36363636363636365,0.375,0.21590909090909094,0.40909090909090906,0.46590909090909094,0.44318181818181823,0.375,0.23863636363636365,0.06818181818181823,0.045454545454545414,0.05681818181818177,0.43181818181818177,0.13636363636363635,0.23863636363636365,0.03409090909090906,-0.19473961679465357,0.11363636363636363,0
2018-02-28,601899.SH,601899.SH,2018-05-29,train,-0.36363636363636365,-0.18181818181818182,0.3295454545454546,0.34090909090909094,0.13636363636363635,-0.2272727272727273,-0.20454545454545453,0.21590909090909094,0.2727272727272727,-0.011363636363636354,0.26136363636363635,0.3522727272727273,0.3295454545454546,0.07954545454545459,-0.11363636363636365,0.045454545454545414,-0.25,-0.2727272727272727,0.1477272727272727,0.0,-0.15909090909090912,0.3295454545454546,-0.16967413632163497,0.1590909090909091,0
2018-02-28,603019.SH,603019.SH,2018-05-29,train,0.43181818181818177,0.4545454545454546,0.36363636363636365,-0.26136363636363635,0.40909090909090906,0.07954545454545459,0.43181818181818177,0.3522727272727273,0.18181818181818177,0.44318181818181823,0.3522727272727273,0.125,0.2272727272727273,0.31818181818181823,0.40909090909090906,-0.21590909090909088,0.3977272727272727,0.40909090909090906,0.3522727272727273,0.43181818181818177,0.38636363636363635,-0.2727272727272727,0.06988272202329315,0.9318181818181818,1
2018-03-30,000002.SZ,000002.SZ,2018-06-29,train,-0.45454545454545453,0.3295454545454546,0.375,0.30681818181818177,0.31818181818181823,0.13636363636363635,0.43181818181818177,0.23863636363636365,0.3295454545454546,0.38636363636363635,0.18181818181818177,0.06818181818181823,0.20454545454545459,0.09090909090909094,-0.06818181818181818,-0.17045454545454547,0.4204545454545454,0.4204545454545454,0.05681818181818177,-0.2954545454545454,-0.125,0.23863636363636365,-0.26102686930006813,0.10227272727272728,0
