Date,Symbol,Name,Open,High,Low,Close,Volume,Amount
2017-01-03,002230.SZ,002230.SZ,27.29,27.58,27.2,27.39,75547.68,207142381.0
2017-01-04,002230.SZ,002230.SZ,27.2599708137045,28.079969935760168,27.2599708137045,28.019969999999997,140294.79,390936888.0
2017-01-05,002230.SZ,002230.SZ,28.330848179244665,28.83086314887482,28.080840694429586,28.120841891999998,147914.82,420862754.0
2017-01-06,002230.SZ,002230.SZ,28.17185303847779,28.17185303847779,27.681820806001603,27.7918280418636,84863.82,235935586.0
2017-01-09,002230.SZ,002230.SZ,27.82189573613881,28.111915497586697,27.761891647563385,27.94190391328966,62803.8,175422757.0
2017-01-10,002230.SZ,002230.SZ,27.98072845346392,28.160733139726375,27.71072142407024,27.740722205113975,71580.94,199994566.0
2017-01-11,002230.SZ,002230.SZ,28.249484857413304,28.39948212214293,27.809492880873062,27.829492516170344,103184.45,289847663.0
2017-01-12,002230.SZ,002230.SZ,27.919877515187874,28.03987698874885,27.379879884163465,27.439879620943955,72501.55,200623681.0
2017-01-13,002230.SZ,002230.SZ,27.439620410272997,27.559618750259613,27.02962608198539,27.09962511364425,59925.25,163227250.0
2017-01-16,002230.SZ,002230.SZ,26.978361465896693,26.978361465896693,25.298463494706684,26.438394260871334,118321.18,312978212.0
2017-01-17,002230.SZ,002230.SZ,26.459119122949655,26.949102810411684,26.09913110767143,26.81910713822788,82152.65,218599911.0
2017-01-18,002230.SZ,002230.SZ,26.57995964181363,26.799959307772962,26.479959793650302,26.499959763282966,50671.1,134975345.0
2017-01-19,002230.SZ,002230.SZ,26.60071586503647,26.740719632747183,26.350709136981614,26.380709944348194,46337.69,123081102.0
2017-01-20,002230.SZ,002230.SZ,26.460039451186454,26.93004015194449,26.40003936172798,26.75003988356907,64357.67,172276552.0
2017-01-23,002230.SZ,002230.SZ,26.750413209395507,27.130419079285982,26.7404130549247,26.87041506304513,49172.84,132316434.00000001
2017-01-24,002230.SZ,002230.SZ,26.890693028351965,26.990695605623632,26.71068838926296,26.730688904717294,34382.55,92142054.0
2017-01-25,002230.SZ,002230.SZ,26.7015662078569,26.921579112940364,26.661563861478086,26.821573246993335,33353.96,89527228.0
2017-01-26,002230.SZ,002230.SZ,26.910778048760196,27.21078672265942,26.910778048760196,27.030781518319884,50226.5,136108207.0
2017-02-03,002230.SZ,002230.SZ,27.21063447413784,28.280659424057998,27.06063097648548,28.060654294167872,171858.48,480025373.0
2017-02-06,002230.SZ,002230.SZ,28.080337962747514,30.50036708916664,27.780334352034405,29.960360589883038,501319.91,1471657533.0
2017-02-07,002230.SZ,002230.SZ,29.799625671476424,30.11962165184127,29.39963069602036,29.75962617393082,263412.75,783728347.0
2017-02-08,002230.SZ,002230.SZ,29.74961043836412,30.449601272207982,29.58961253348552,30.00960703379184,242492.7,729621697.0
2017-02-09,002230.SZ,002230.SZ,30.159584929645526,30.34958231481239,29.73959070980298,29.949587819724254,170211.55,510771338.0
2017-02-10,002230.SZ,002230.SZ,29.909420795272105,30.13941634134073,29.219434157066228,29.449429703134854,198765.33,587317008.0
2017-02-13,002230.SZ,002230.SZ,29.320403195284264,29.68040814584028,29.160400995037147,29.290402782737928,151699.46,445800089.0
2017-02-14,002230.SZ,002230.SZ,29.349282266781813,29.829270528725772,29.299283489495984,29.419280554981974,147069.85,434411403.0
2017-02-15,002230.SZ,002230.SZ,29.478054811653564,29.63804425432197,29.14807658614998,29.278068008318062,134832.46,396038403.0
