Date,Symbol,Name,Open,High,Low,Close,Volume,Amount
2017-01-03,000651.SZ,000651.SZ,24.7,25.24,24.7,25.06,583929.46,1461009063.0
2017-01-04,000651.SZ,000651.SZ,25.090191618138427,25.230192687350836,24.88019001431981,25.140192000000003,716624.63,1795780772.0
2017-01-05,000651.SZ,000651.SZ,25.19086252474679,25.380869030491205,25.09085910067078,25.260864921599996,630843.16,1592596966.0
2017-01-06,000651.SZ,000651.SZ,25.200683437010778,25.210683708215942,24.850673944830074,25.000678012907517,541129.9,1352108278.0
2017-01-09,000651.SZ,000651.SZ,25.000678012907517,25.000678012907517,24.500664452649367,24.74067096157328,562307.2,1390066319.0
2017-01-10,000651.SZ,000651.SZ,24.741165179549164,24.97117601185702,24.511154347241312,24.931174127977396,463826.88,1148129127.0
2017-01-11,000651.SZ,000651.SZ,24.861875969744847,25.081892571247014,24.581854840560272,24.68186238669762,346364.62,858835210.0
2017-01-12,000651.SZ,000651.SZ,24.621655293339696,24.731662689045113,24.271631761549735,24.311634450897156,384129.42,940257110.0
2017-01-13,000651.SZ,000651.SZ,24.370910160291388,24.45091314809702,24.140901570350188,24.160902317301595,414360.82,1005205172.0
2017-01-16,000651.SZ,000651.SZ,24.161259805221547,24.161259805221547,23.311215482604066,23.79124051184688,612204.02,1457234412.0
2017-01-17,000651.SZ,000651.SZ,23.79187048263412,24.19190193253129,23.69186262015983,24.17190036003643,386341.1,925964108.0
2017-01-18,000651.SZ,000651.SZ,24.262256395589,25.152339173498074,24.262256395589,24.962321501809623,918678.91,2283523983.0
2017-01-19,000651.SZ,000651.SZ,25.00245385149099,25.152468574599936,24.772431276057272,24.882442073003833,379530.89,946378826.0
2017-01-20,000651.SZ,000651.SZ,24.89257649452297,25.552644814586657,24.89257649452297,25.372626181842012,684143.35,1734380409.0
2017-01-23,000651.SZ,000651.SZ,25.513856763059497,25.843906654545563,25.213811407163067,25.283821990205567,589593.26,1503455637.0
2017-01-24,000651.SZ,000651.SZ,25.274267661263927,25.434294682467026,25.10423895123564,25.3242761053899,399391.44,1007975377.0
2017-01-25,000651.SZ,000651.SZ,25.254038480779958,25.504078465738175,25.13401928800001,25.50407846573817,321067.71,813670358.0
2017-01-26,000651.SZ,000651.SZ,25.50457311427319,25.94465202291163,25.50457311427319,25.784623328861286,519727.7,1339623040.0
2017-02-03,000651.SZ,000651.SZ,25.70533992818054,25.775354472732,25.305256816457884,25.39527551659548,325403.74,828281940.0
2017-02-06,000651.SZ,000651.SZ,25.385786973035476,25.54582345513499,25.155734530017423,25.26575961146084,423273.03,1071342665.0
2017-02-07,000651.SZ,000651.SZ,25.23693171152693,25.23693171152693,24.996865773724053,25.136904237442394,451103.33,1130717749.0
2017-02-08,000651.SZ,000651.SZ,25.178051416071067,25.458140982876785,25.098025825555148,25.358108994731886,412138.56,1041008671.0
2017-02-09,000651.SZ,000651.SZ,25.409359692770412,25.80950708950696,25.409359692770412,25.629440760975513,585116.31,1498636520.0
2017-02-10,000651.SZ,000651.SZ,25.710454268563826,26.190649523385254,25.62041765828481,25.98056409940088,766443.27,1987487233.0
2017-02-13,000651.SZ,000651.SZ,25.98027169821821,27.140730503375433,25.950259832567593,27.11071863772482,1208038.96,3225202440.0
2017-02-14,000651.SZ,000651.SZ,27.31024949556485,27.75041468889996,26.780050512683918,26.910099319805656,988288.03,2681881304.0
2017-02-15,000651.SZ,000651.SZ,26.908872961074152,27.35902139350848,26.758823483596046,26.998902647561017,795565.16,2154887218.0
2017-02-16,000651.SZ,000651.SZ,26.91807425463303,27.598278286336875,26.82804725043693,27.59827828633687,745332.6,2025265252.0
2017-02-17,000651.SZ,000651.SZ,27.70898352886087,27.909048391885133,27.188814884997775,27.418889477475684,773631.82,2126943426.0
2017-02-20,000651.SZ,000651.SZ,27.469151999356356,28.669551941061655,27.45914866650881,28.559515279738672,1326712.04,3750275436.0
2017-02-21,000651.SZ,000651.SZ,28.48828639233844,28.638330035556514,28.06816419132783,28.24821656318952,894104.66,2527256903.0
2017-02-22,000651.SZ,000651.SZ,28.10725477065033,28.507358041406913,27.90720313527203,28.327311569566447,651620.77,1843088775.0
2017-02-23,000651.SZ,000651.SZ,28.316659647856575,28.59672551509076,27.806539675394305,27.916565551807736,708644.93,1988514064.0
2017-02-24,000651.SZ,000651.SZ,27.975171294053766,28.145202724872114,27.23503447755038,27.85514910759376,690855.97,1911712209.0
2017-02-27,000651.SZ,000651.SZ,27.803792138984775,27.803792138984775,27.10369665347077,27.13370074570708,715625.8,1957749420.0
2017-02-28,000651.SZ,000651.SZ,27.092986350863654,27.57303926516467,27.092986350863654,27.443024934208147,434798.51,1188971090.0
2017-03-01,000651.SZ,000651.SZ,27.50223830738192,27.752258655630847,27.312222842712735,27.46223505166209,411257.94,1132609343.0
2017-03-02,000651.SZ,000651.SZ,27.501201057090576,27.631206734815002,27.231189264893686,27.31119275887795,365122.42,999655153.0
2017-03-03,000651.SZ,000651.SZ,27.280268085230976,27.420269461034948,27.050265824981594,27.3002682817744,395696.73,1077032421.0
2017-03-06,000651.SZ,000651.SZ,27.309327315736034,28.24930416219491,27.309327315736034,28.149306625337584,874327.63,2449349235.0
2017-03-07,000651.SZ,000651.SZ,28.198126676785563,28.358116048001367,28.048136641270748,28.228124683888527,514196.58,1450328122.0
2017-03-08,000651.SZ,000651.SZ,28.266964734405875,28.47694218733213,27.847009828553364,28.086984060469085,495694.17,1397943467.0
2017-03-09,000651.SZ,000651.SZ,28.225965182652804,28.875872280375948,28.225965182652804,28.39594088513424,732047.56,2085704813.0
2017-03-10,000651.SZ,000651.SZ,28.505413316487925,29.035328050186223,28.29544710124897,28.955340920571388,947505.93,2728650612.0
2017-03-13,000651.SZ,000651.SZ,28.99555945783896,29.45548902165296,28.59562070669636,28.865579363717615,958116.2,2789925948.0
2017-03-14,000651.SZ,000651.SZ,28.87679983970853,28.95679097499858,28.47684416325827,28.70681867721717,611493.47,1756199974.0
2017-03-15,000651.SZ,000651.SZ,28.738213943350022,29.54816360563651,28.59822264369557,29.298179141967843,782324.82,2286744170.0
2017-03-16,000651.SZ,000651.SZ,29.38785181725888,29.797821849415264,29.057875937718375,29.22786351202712,649655.9,1904371491.0
2017-03-17,000651.SZ,000651.SZ,29.21693933173217,29.476912097859838,28.79698332491056,28.80698227745393,565883.85,1643675866.0
2017-03-20,000651.SZ,000651.SZ,29.076393524421146,29.44634763735223,28.886417088051136,29.256371200982215,661259.91,1928051348.0
2017-03-21,000651.SZ,000651.SZ,29.396057355635282,30.345929957262957,29.226080153238755,30.335931298298455,1135841.19,3390731517.0
2017-03-22,000651.SZ,000651.SZ,30.12675162461726,30.686691249900555,30.006764562056556,30.49671173417944,865700.64,2630659166.0
2017-03-23,000651.SZ,000651.SZ,30.378185091074098,31.25813251965031,30.17819703912496,31.198136104065565,865868.13,2653782759.0
2017-03-24,000651.SZ,000651.SZ,31.35820608430984,32.67813057510349,31.28821008858593,31.53819578759988,1282813.55,4089320722.0
2017-03-27,000651.SZ,000651.SZ,31.508708447461505,32.20867975540257,30.678742468045666,30.708741238385997,1043188.18,3267187186.0
2017-03-28,000651.SZ,000651.SZ,30.747800164944888,31.15777083381082,30.24783593462058,30.797796587977317,754173.42,2307174946.0
2017-03-29,000651.SZ,000651.SZ,30.788192018720867,31.388156786867427,30.478210221845146,31.198167943621016,657345.65,2034049789.0
2017-03-30,000651.SZ,000651.SZ,31.077689393507487,31.357668577232783,30.097762250468968,30.717716157289257,764243.53,2350905176.0
2017-03-31,000651.SZ,000651.SZ,30.637691177127316,31.697611302706783,30.537698712450005,31.697611302706783,825606.79,2580533486.0
2017-04-05,000651.SZ,000651.SZ,31.746679124399144,31.936659251442794,31.256730375707633,31.45670945680621,986518.82,3111440159.0
2017-04-06,000651.SZ,000651.SZ,31.38780746682976,31.997764859463278,31.177822134939532,31.997764859463278,739795.07,2338718342.0
2017-04-07,000651.SZ,000651.SZ,31.92897419157758,32.59895266662791,31.74897997439988,31.808978046792443,805843.65,2588674899.0
2017-04-10,000651.SZ,000651.SZ,31.80951189670953,31.939509901946007,31.409518034443458,31.51951634656663,542802.81,1715762487.0
2017-04-11,000651.SZ,000651.SZ,31.409224620846516,31.58922017741297,29.719266339750344,30.82923893857682,1249299.53,3826328897.0
2017-04-12,000651.SZ,000651.SZ,30.500733935540964,31.090748132982576,30.200726716502853,30.81074139521367,585433.47,1800331878.0
2017-04-13,000651.SZ,000651.SZ,30.791315346006957,31.36133969635525,30.641308938020565,31.25133499716523,520230.72,1619592444.0
2017-04-14,000651.SZ,000651.SZ,31.242607440507612,31.252608275155662,30.672559865568775,30.682560700216822,405185.64,1250165175.0
2017-04-17,000651.SZ,000651.SZ,30.80328087289937,31.753382068654382,30.763276612025475,31.753382068654386,815712.43,2559189779.0
2017-04-18,000651.SZ,000651.SZ,31.80282000573801,32.53288474171879,31.652806703824147,32.232858137891064,1029569.85,3320750055.0
2017-04-19,000651.SZ,000651.SZ,32.202653785429426,33.212737025282955,32.03263977476101,33.212737025282955,1228986.83,4010426701.0
2017-04-20,000651.SZ,000651.SZ,33.233446202830294,34.18354472502978,33.00342235008727,33.02342442423884,1082989.33,3643149371.0
2017-04-21,000651.SZ,000651.SZ,32.85443901584736,33.36450793207513,32.57440117948702,32.91444712363886,749581.01,2465238223.0
2017-04-24,000651.SZ,000651.SZ,32.8029166562399,33.30296111746307,32.0128464075073,32.512890868730466,643257.56,2102623265.9999998
2017-04-25,000651.SZ,000651.SZ,32.61257112625823,33.88267125905026,32.57256797246951,33.84266810526154,919470.57,3053097063.0
2017-04-26,000651.SZ,000651.SZ,34.00322590249439,34.99331983318467,33.2831575892651,33.43317182118787,1403738.02,4786754130.0
2017-04-27,000651.SZ,000651.SZ,33.663629721171496,33.803644818051,32.753531591454745,33.58362109438321,1059194.31,3519960892.0
2017-04-28,000651.SZ,000651.SZ,33.66267693843939,33.70268011959025,32.512585480352485,33.00262444945039,1027204.74,3375340817.0
2017-05-02,000651.SZ,000651.SZ,32.70289815770337,33.09293272288699,32.262859161085956,32.97292208744587,791127.1,2591260291.0
2017-05-03,000651.SZ,000651.SZ,32.983115921306535,33.28314426504189,32.513071516121144,32.653084743197645,700248.44,2291726434.0
2017-05-04,000651.SZ,000651.SZ,32.66288066862061,32.92290360107136,32.432860382221875,32.66288066862061,473852.61,1549780816.0
2017-05-05,000651.SZ,000651.SZ,32.49390084526774,33.063969281149625,32.36388523708415,32.773934462893926,781966.6,2560593529.0
2017-05-08,000651.SZ,000651.SZ,32.602636859725806,33.002669213832874,31.662560827574204,31.682562445279558,923337.65,2985580388.0
2017-05-09,000651.SZ,000651.SZ,31.5530055740736,31.5530055740736,30.56291126287446,31.162968421176974,963494.26,2983087403.0
2017-05-10,000651.SZ,000651.SZ,31.45394323448315,31.974008432636765,31.303924427323455,31.483946995915094,704273.68,2229272679.0
2017-05-11,000651.SZ,000651.SZ,31.304743203935605,32.90498566803455,31.174723503727567,32.884982637233314,989165.92,3187443470.0
2017-05-12,000651.SZ,000651.SZ,32.975698253382824,33.14572763473178,32.575629120797046,33.075715536529266,668098.28,2193954996.0
2017-05-15,000651.SZ,000651.SZ,33.076031973892555,33.30607392593353,32.785979077840885,33.03602467788543,524782.1,1735105334.0
2017-05-16,000651.SZ,000651.SZ,32.80754682287673,33.58772629000612,32.51748009791837,33.58772629000612,766197.65,2534770873.0
2017-05-17,000651.SZ,000651.SZ,33.42613994239209,33.95623731430914,32.88604073326906,32.92604808209299,806615.16,2688149453.0
2017-05-18,000651.SZ,000651.SZ,32.70618802757424,32.9762391213799,32.51615207267396,32.6461766733952,420488.07,1376359053.0
2017-05-19,000651.SZ,000651.SZ,32.73641524265136,33.376540685831834,32.72641328260167,33.106487764490076,555867.3,1840866864.0
2017-05-22,000651.SZ,000651.SZ,33.158046567285936,33.88822376167866,32.8179640383907,33.82820919775597,772157.95,2587261397.0
2017-05-23,000651.SZ,000651.SZ,33.80730915676882,34.18739133072066,33.62727023226532,33.99735024374474,850163.98,2883781878.0
2017-05-24,000651.SZ,000651.SZ,33.74596728840467,34.006013272251295,33.20587178349244,33.755969057014156,684405.79,2301357328.0
2017-05-25,000651.SZ,000651.SZ,33.50729640017705,33.99740312364233,33.41727679790791,33.597316002446185,465467.1,1567669697.0
2017-05-26,000651.SZ,000651.SZ,33.68766881962869,34.307809991486465,33.65766198873235,34.077757621281165,560988.14,1905105099.0
2017-05-31,000651.SZ,000651.SZ,34.147994999533346,34.208009050499136,33.45783341342678,34.087980948567555,707873.53,2395871863.0
2017-06-01,000651.SZ,000651.SZ,33.92888631060731,34.28898062286611,33.85886797211254,33.97889940953214,503855.38,1717571073.0
2017-06-02,000651.SZ,000651.SZ,34.0401486578827,34.09016356922252,33.3099309523213,33.50999059768059,591040.49,1986512186.0
2017-06-05,000651.SZ,000651.SZ,33.37879802763791,33.70888503240629,33.20875320699967,33.27877166255659,390841.46,1304214353.0
2017-06-06,000651.SZ,000651.SZ,33.280176248190706,34.31049129284463,33.280176248190706,34.27047905810079,792733.16,2687060090.0
2017-06-07,000651.SZ,000651.SZ,34.359686303660546,35.00986959616068,34.169632725852814,34.60975680077598,962071.12,3333755906.0
2017-06-08,000651.SZ,000651.SZ,34.7101871543725,36.35066862218722,34.69018128281378,36.260642200172995,1136670.99,4032706923.0
2017-06-09,000651.SZ,000651.SZ,36.260390669636095,37.11063431292411,35.87027888036277,36.050330475412,1144057.33,4163982767.0
2017-06-12,000651.SZ,000651.SZ,36.01194843604504,37.582469520617,35.91191524594491,37.582469520617,991375.99,3644884548.0
2017-06-13,000651.SZ,000651.SZ,37.16067547815382,37.490770307434865,36.97062087947686,37.36073295044537,668783.14,2489127055.0
2017-06-14,000651.SZ,000651.SZ,37.381959753920746,37.81209736949971,36.171572510082264,36.44165891986441,877246.16,3230802506.0
2017-06-15,000651.SZ,000651.SZ,36.50096886666146,36.95110413632431,36.01082157302857,36.550983896624,702470.51,2554903630.0
2017-06-16,000651.SZ,000651.SZ,36.44917737176339,36.859280629788174,35.92904641036611,35.999064039784976,656170.93,2375342148.0
2017-06-19,000651.SZ,000651.SZ,36.11990067294366,37.35023791547262,36.069886963897765,37.32022969004508,761607.12,2801038414.0
2017-06-20,000651.SZ,000651.SZ,37.710336620603044,37.86037774774072,36.94012550129629,37.32022969004508,857317.58,3208216609.0
2017-06-21,000651.SZ,000651.SZ,37.611509531528355,38.6218186971359,37.14136566238425,38.55179726981657,919810.34,3485219205.0
2017-06-22,000651.SZ,000651.SZ,38.55272962037716,39.68310285522475,38.40268007592836,38.63275604408318,1281862.88,4999227691.0
2017-06-23,000651.SZ,000651.SZ,38.563041348097606,40.0935589424579,38.21292294415898,40.023535261670176,1096280.96,4299981929.0
2017-06-26,000651.SZ,000651.SZ,40.02172021798201,41.572174262917585,39.82166163153872,40.6519047652784,1226117.68,4996430425.0
2017-06-27,000651.SZ,000651.SZ,40.78038362374223,41.510569545874475,40.3102639204516,41.44055171772481,756718.84,3083068769.0
2017-06-28,000651.SZ,000651.SZ,41.30164783473478,41.57172400124915,40.121314958857155,40.3713854834075,898195.89,3658564791.0
2017-06-29,000651.SZ,000651.SZ,40.67273544749365,40.81277929802609,39.96251306265056,40.51268533259943,706817.75,2847477071.0
2017-06-30,000651.SZ,000651.SZ,40.47095244493959,41.571250212844525,40.17087123551097,41.18114464058732,828784.28,3408326728.0
2017-07-03,000651.SZ,000651.SZ,41.31188892667148,41.561960893539954,40.101540607028085,40.501655754017634,739926.78,3006312639.0
2017-07-04,000651.SZ,000651.SZ,40.512169727858975,40.56218475221436,38.89168293874462,39.881980420981165,1048293.16,4144721624.0
2017-07-05,000651.SZ,000651.SZ,39.92550216543293,41.17219194703527,38.97215115597233,41.13028640815788,959118.98,3702630979.0
2017-07-06,000651.SZ,000651.SZ,41.278124605987195,41.48765823342876,40.50285018445343,41.06859097854564,713318.63,2783254390.0
2017-07-07,000651.SZ,000651.SZ,40.7523382360402,40.951385646447605,40.02948185087651,40.239005440779025,669681.4,2579599304.0
2017-07-10,000651.SZ,000651.SZ,40.332391663083335,41.24379895521015,40.290487879537274,40.91904463272819,659076.2,2571348869.0
2017-07-11,000651.SZ,000651.SZ,41.16907152331333,43.63083534213741,41.04336443469253,43.50512825351661,1428060.67,5808663147.0
2017-07-12,000651.SZ,000651.SZ,43.5059452412156,43.736412564910935,42.3536086227389,42.730736970604006,860734.49,3533183824.0
2017-07-13,000651.SZ,000651.SZ,42.71006242090954,43.349089599637885,42.385310903850865,42.961482950245276,507538.33,2080356041.0
2017-07-14,000651.SZ,000651.SZ,42.76214710751854,43.29641205178199,42.32216421224274,43.03451747126069,441473.33,1804089420.0
2017-07-17,000651.SZ,000651.SZ,43.033951503422536,43.672965875795654,42.32160761290824,43.013000212525064,783226.13,3210524578.0
2017-07-18,000651.SZ,000651.SZ,42.5317421549645,42.971725694498616,41.59939608309458,42.14413760823206,728729.77,2927970355.0
2017-07-19,000651.SZ,000651.SZ,41.901748219637575,42.792160369304874,41.63986229326484,41.89127278258267,789621.67,3171031057.0
2017-07-20,000651.SZ,000651.SZ,41.893045812329824,43.26538614776748,41.64162468217331,42.99301325676459,913578.83,3697041857.0
2017-07-21,000651.SZ,000651.SZ,42.95288222007196,43.172884787540625,42.46049552145163,42.649069150710474,523515.8,2137371978.9999998
2017-07-24,000651.SZ,000651.SZ,42.638897399351286,43.780823644198776,42.28270022205941,43.26748065339577,754138.88,3114367367.0
2017-07-25,000651.SZ,000651.SZ,43.25611845686729,43.52849895574802,42.87897622764781,42.97326178495268,466003.64,1919287132.0
2017-07-26,000651.SZ,000651.SZ,42.99271148323654,43.16032439350258,41.58895335975855,41.903227566507354,694889.25,2796825574.0
2017-07-27,000651.SZ,000651.SZ,41.79846949759109,41.79846949759109,40.38423556722147,40.75088880842841,919579.58,3597347169.0
2017-07-28,000651.SZ,000651.SZ,41.2003905760187,41.68226648918851,40.854696986136005,41.451804095933376,567512.66,2243245354.0
2017-07-31,000651.SZ,000651.SZ,41.516317427430394,41.516317427430394,40.82490260274949,41.107754121937134,527418.75,2068676311.0
2017-08-01,000651.SZ,000651.SZ,41.04450095264253,41.83019201222604,40.834983336753595,41.1283079989981,567478.42,2236445112.0
2017-08-02,000651.SZ,000651.SZ,41.128849771174195,41.44313033488669,40.73076105713839,40.87742532020421,495573.43,1938249717.0
2017-08-03,000651.SZ,000651.SZ,40.855776175043765,40.855776175043765,39.75581297033105,40.1538948920366,796377.34,3055754104.0
2017-08-04,000651.SZ,000651.SZ,40.153413555323546,40.5200635616988,39.44106497150878,39.58772497405888,639476.26,2423898844.0
2017-08-07,000651.SZ,000651.SZ,39.58633533468885,40.43483842071949,38.580702047541415,40.25675752612047,689584.72,2614986109.0
2017-08-08,000651.SZ,000651.SZ,40.17450781419909,40.708771151493515,39.964992779965975,40.321168338162266,368308.4,1420883973.0
2017-08-09,000651.SZ,000651.SZ,40.320109367202086,41.378132502065014,40.01632054630085,41.04291725141537,572549.56,2237104880.0
2017-08-10,000651.SZ,000651.SZ,41.04243513986806,41.48239998822806,40.33011109966617,40.66532241270235,415328.77,1624527438.0
2017-08-11,000651.SZ,000651.SZ,40.173043961744604,40.86441838194673,39.80640601163742,39.97401193168641,380577.61,1462804255.0
2017-08-14,000651.SZ,000651.SZ,40.01757876622026,41.11753839199333,40.01757876622026,40.677554541684096,427689.97,1661153018.0
2017-08-15,000651.SZ,000651.SZ,40.710552072708886,40.84674280275141,40.20769399255191,40.41721819261731,369549.45,1425638793.0
2017-08-16,000651.SZ,000651.SZ,40.31275588458403,40.386089899966585,39.4537002758169,39.726083761523554,528731.5,2008798042.0
2017-08-17,000651.SZ,000651.SZ,39.819600715319524,40.15483544904492,39.39008121273386,39.892933313321954,420343.38,1595415736.0
2017-08-18,000651.SZ,000651.SZ,39.69430257271956,40.26001709869656,39.53715964883706,40.09239797988856,301067.76,1149783174.0
2017-08-21,000651.SZ,000651.SZ,40.14628051372888,40.85868841428566,39.936748778271,40.75392254655672,428797.19,1663843372.0
2017-08-22,000651.SZ,000651.SZ,40.97339587890671,41.50769482797964,40.76386687927026,40.921013628997606,456970.18,1794456953.0
2017-08-23,000651.SZ,000651.SZ,40.96356313194449,41.13118896573249,40.77498406893298,41.068329278061995,304271.18,1190481320.0
2017-08-24,000651.SZ,000651.SZ,41.08013941718662,41.38397110377127,40.96489291537865,41.31063242080256,395252.9,1556489873.0
2017-08-25,000651.SZ,000651.SZ,41.51054045772172,42.0658303729815,41.38481443917234,41.541971962359064,551227.99,2194200663.0
2017-08-28,000651.SZ,000651.SZ,41.95110300777399,42.43305873663453,41.385328891285525,41.720602441797205,592687.42,2371946249.0
2017-08-29,000651.SZ,000651.SZ,41.81277234255479,41.84420263998091,40.85938665396233,41.25750375469325,492170.38,1936017879.0
2017-08-30,000651.SZ,000651.SZ,41.3736241352079,41.4993479867203,40.98597559304464,41.4679170238422,354848.68,1397902890.0
2017-08-31,000651.SZ,000651.SZ,42.03353297459585,42.27450287948511,39.93814249729795,40.4934209737819,1214647.42,4734513900.0
2017-09-01,000651.SZ,000651.SZ,40.51320547912255,40.51320547912255,39.72745673049721,39.92651308014896,1082110.03,4132172292.0
2017-09-04,000651.SZ,000651.SZ,39.89457186968484,40.14600824701479,39.60122942946657,39.89457186968484,669978.09,2546009098.0
2017-09-05,000651.SZ,000651.SZ,39.89405291590442,40.155962401959464,39.70547808594478,39.94643481311543,497346.1,1895291002.0
2017-09-06,000651.SZ,000651.SZ,39.94748917306023,40.073209044572614,39.73795605387292,40.01034910881641,376484.67,1433627094.0
2017-09-07,000651.SZ,000651.SZ,39.86416314809105,39.93750063614273,39.44509178779575,39.60224354790649,576465.05,2180739698.0
2017-09-08,000651.SZ,000651.SZ,39.49679416605717,39.601560198327874,38.773908543389275,38.85772136920585,854393.79,3185833003.0
2017-09-11,000651.SZ,000651.SZ,38.78286449772419,39.30667412087011,38.53143587861414,38.87715022989045,513667.8,1909925567.0
2017-09-12,000651.SZ,000651.SZ,38.86856971444461,38.86856971444461,38.156153881403576,38.44950157736165,756724.2,2775098440.0
2017-09-13,000651.SZ,000651.SZ,38.45077876412716,39.26798877600778,38.304100044046024,39.11083300449228,718019.51,2675484819.0
2017-09-14,000651.SZ,000651.SZ,39.11262480212165,39.44790580765819,38.79829885943115,39.29074283631294,481197.99,1799778619.0
2017-09-15,000651.SZ,000651.SZ,39.27897114749322,39.90760232083268,39.00656430571279,39.750444527497805,648502.1,2455655408.0
2017-09-19,000651.SZ,000651.SZ,39.814616604745204,40.21276277079266,39.018324272650304,39.07071192607759,631201.11,2378462971.0
2017-09-20,000651.SZ,000651.SZ,39.18669503338128,39.794403138177024,39.08191777393373,39.637237249005715,470740.13,1775328619.0
2017-09-21,000651.SZ,000651.SZ,39.77228138934826,39.97135234466902,39.58368785272859,39.80371364545154,435297.92,1653883163.0
2017-09-22,000651.SZ,000651.SZ,39.710699718940425,41.52335171138811,39.66878869021332,41.12519693848052,1124248.16,4365069737.0
2017-09-25,000651.SZ,000651.SZ,41.07085632377425,41.40612862029486,40.52603884192826,40.787970323584986,610590.34,2385676950.0
2017-09-26,000651.SZ,000651.SZ,40.76760183090463,40.9981048481958,40.02370572964681,40.23325392718422,462085.79,1780413303.0
2017-09-27,000651.SZ,000651.SZ,40.31682220496523,40.64161988904889,39.95011514229014,40.39016361750025,347620.77,1339555753.0
2017-09-28,000651.SZ,000651.SZ,40.388570390729576,40.46190891024582,39.6761390582861,39.70756985236449,479436.26,1823947463.0
2017-09-29,000651.SZ,000651.SZ,39.74947757780234,40.07426244994569,39.60280053876986,39.70756985236449,347619.91,1320958295.0
2017-10-09,000651.SZ,000651.SZ,40.337660944817166,41.46921091417827,39.834749847323344,40.96629981668445,1166830.15,4561599648.0
2017-10-10,000651.SZ,000651.SZ,41.15606915108662,41.42848712408261,39.97209872998866,40.64266604813264,858895.66,3326469752.0
2017-10-11,000651.SZ,000651.SZ,40.53770827057269,42.13029851537162,40.359589624772816,41.85788176297181,1404219.26,5565205792.0
2017-10-12,000651.SZ,000651.SZ,41.89077572032754,42.52992962701589,41.73360672687959,42.35180476777487,969359.22,3905487042.0
