Date,Symbol,Name,Open,High,Low,Close,Volume,Amount
2017-01-03,000671.SZ,000671.SZ,5.58,5.61,5.55,5.58,233184.59,129832320.0
2017-01-04,000671.SZ,000671.SZ,5.5700438425760295,5.590044,5.550043685152057,5.590044,173430.83,96640294.0
2017-01-05,000671.SZ,000671.SZ,5.589919553778096,5.5999194098671445,5.49992084897666,5.5699198416,252931.05,140606266.0
2017-01-23,000671.SZ,000671.SZ,5.569833628927669,5.909823473422357,5.549834226310335,5.74982825248368,434648.25,250131701.0
2017-01-24,000671.SZ,000671.SZ,5.750030355409953,5.800030619370039,5.65002982748978,5.6900300386578495,221705.86,126484800.0
2017-01-25,000671.SZ,000671.SZ,5.700030091449866,5.710030144241883,5.590029510737676,5.6900300386578495,276223.8,155911847.0
2017-01-26,000671.SZ,000671.SZ,5.679787984588266,5.689787611321697,5.649789104387977,5.679787984588266,95863.42,54341365.0
2017-02-03,000671.SZ,000671.SZ,5.67957777179453,5.67957777179453,5.579585205389697,5.61958223195163,152037.47,85373009.0
2017-02-06,000671.SZ,000671.SZ,5.59946793405188,5.609466983934117,5.5694707844051745,5.609466983934117,144455.59,80791640.0
2017-02-07,000671.SZ,000671.SZ,5.599735865582059,5.599735865582059,5.529739167262284,5.579736808919266,308281.68,171415735.0
2017-02-08,000671.SZ,000671.SZ,5.559781514056312,5.59977994221499,5.519783085897633,5.5897803351753215,207590.13,115286860.0
2017-02-09,000671.SZ,000671.SZ,5.579842504279428,5.649840528526661,5.5498433510306135,5.599841939778637,149964.44,84122044.0
2017-02-10,000671.SZ,000671.SZ,5.5996036486322645,5.649600109780767,5.579605064172864,5.639600817551067,148563.68,83425401.0
2017-02-13,000671.SZ,000671.SZ,5.629645134910647,5.719639462111705,5.619645765221641,5.67964198335568,164765.33,93647853.0
2017-02-14,000671.SZ,000671.SZ,5.689521571121465,5.709519889473385,5.659524093593583,5.699520730297425,149901.3,85162971.0
2017-02-15,000671.SZ,000671.SZ,5.699309636937043,5.719307214610506,5.659314481590116,5.669313270426848,113879.35,64790533.0
