Date,Symbol,Name,Open,High,Low,Close,Volume,Amount
2017-01-03,002460.SZ,002460.SZ,26.46,26.95,26.46,26.54,63882.27,170192105.0
2017-01-04,002460.SZ,002460.SZ,26.63038433109303,28.830416082065792,26.530382887866995,28.270407999999996,282635.29,789518484.0
2017-01-05,002460.SZ,002460.SZ,28.05166634577336,28.45169010827993,27.911658028896056,28.151672286399997,148448.2,418047061.0
2017-01-06,002460.SZ,002460.SZ,27.941608804038026,28.15162089597961,27.311572528213258,27.391577134667198,131279.33,363401980.0
2017-01-09,002460.SZ,002460.SZ,27.310271977140484,28.420283031502475,27.210270981252016,27.7202760602832,184186.56,513837134.0
2017-01-10,002460.SZ,002460.SZ,27.58012088020849,27.74012158147148,27.180119127051007,27.260119477682505,106325.45,290990699.0
2017-01-11,002460.SZ,002460.SZ,27.289149515136494,27.59913985407722,27.03915730631333,27.399146087018686,85969.69,235116105.0
2017-01-12,002460.SZ,002460.SZ,27.39025623383097,27.870260724237646,27.230254737028744,27.640258572584447,126753.39,350218665.0
2017-01-13,002460.SZ,002460.SZ,27.74955535307065,27.74955535307065,27.029566889855847,27.109565607990824,85882.26,234865080.0
2017-01-16,002460.SZ,002460.SZ,26.910616581634514,27.080620476799055,24.400559070675666,25.580586107700142,135570.41,351740643.0
2017-01-17,002460.SZ,002460.SZ,25.580804152215585,25.92081484071259,25.100789062572762,25.810811382669442,80367.56,205716908.0
2017-01-18,002460.SZ,002460.SZ,26.020479066269022,26.4704873514274,25.67047262225695,25.7204735428301,78755.52,204831505.0
2017-01-19,002460.SZ,002460.SZ,25.600431238746104,26.00043797685151,25.25042534290387,25.54043022803029,67935.61,174512448.0
2017-01-20,002460.SZ,002460.SZ,25.51947620697512,26.05946512358039,25.51947620697512,25.849469433789455,85046.32,219790858.0
2017-01-23,002460.SZ,002460.SZ,25.928581784894018,26.258563735878013,25.84858616041305,25.898583425713653,68390.23,178078911.0
2017-01-24,002460.SZ,002460.SZ,25.847440213069778,26.09741545690991,25.787446154548142,25.937431300852225,51508.9,133629970.99999999
2017-01-25,002460.SZ,002460.SZ,25.848492923371914,26.05848068019621,25.728499919472316,25.828494089388645,58604.7,151607918.0
2017-01-26,002460.SZ,002460.SZ,25.95778686347654,26.1177732231898,25.83779709369159,26.1177732231898,61699.34,160667503.0
2017-02-03,002460.SZ,002460.SZ,26.19791211484102,26.357899364397305,25.797943990950323,25.88793681882573,43299.71,112368948.0
2017-02-06,002460.SZ,002460.SZ,25.797656358701225,26.157623656729616,25.697665442582228,26.097629107058218,64333.81,167193339.0
2017-02-07,002460.SZ,002460.SZ,25.997011741826185,26.13699565120525,25.52706576033933,25.727042773737992,92224.29,238031732.0
2017-02-08,002460.SZ,002460.SZ,25.888110608757284,26.18808871546363,25.788117906521837,26.118093823898814,105395.4,274598156.0
2017-02-09,002460.SZ,002460.SZ,26.128108681351645,27.687995766805475,25.978119538519547,26.8180587383793,187382.72,502802477.0
2017-02-10,002460.SZ,002460.SZ,26.819285564499197,27.07927863857711,26.39929675252717,26.79928609726243,120487.87,321613696.0
2017-02-13,002460.SZ,002460.SZ,26.719050899330373,27.189034204820093,26.649053385746797,27.01904024325998,101640.62,274275884.0
2017-02-14,002460.SZ,002460.SZ,27.01956944101789,27.149567369490587,26.809572787331224,27.059568803624874,77958.65,210199024.0
2017-02-15,002460.SZ,002460.SZ,27.060383257666953,27.060383257666953,26.33037291849116,26.38037362665389,104925.05,279670394.0
2017-02-16,002460.SZ,002460.SZ,26.3214022310778,26.88143206578158,26.281400100027533,26.59141661566712,97303.63,258896450.0
2017-02-17,002460.SZ,002460.SZ,26.592702969090407,26.592702969090407,26.112654175364817,26.152658241508615,89789.37,236207389.0
2017-02-20,002460.SZ,002460.SZ,26.16309149339501,26.453125764537386,25.983070221651467,26.333111583375022,70328.17,184335669.0
2017-02-21,002460.SZ,002460.SZ,26.4834219247612,26.943481369073517,26.38340900208461,26.883473615467558,148616.25,397836910.0
2017-02-22,002460.SZ,002460.SZ,26.904071877844448,28.384295906811353,26.744047658496672,27.46415664556166,288041.83,793511520.0
2017-02-23,002460.SZ,002460.SZ,27.30476186727293,29.285107233470747,27.204744424535665,28.89503920679542,467719.88,1330971654.0
2017-02-24,002460.SZ,002460.SZ,28.643652365696298,29.103711027994493,28.403621759279847,28.643652365696298,269919.16,773904178.0
2017-02-27,002460.SZ,002460.SZ,28.885008449274668,29.505115971385134,28.504942548626317,28.59495815667461,223726.77,648490675.0
2017-02-28,002460.SZ,002460.SZ,28.5936051269472,29.223684568359467,28.443586212325233,28.703618997669977,218918.71,630585234.0
2017-03-01,002460.SZ,002460.SZ,28.582973345298893,28.782994152473833,27.972909883415326,28.562971264581396,227086.74,643153139.0
2017-03-02,002460.SZ,002460.SZ,28.65419579036205,29.48431734380011,28.344150390885183,29.0542543703322,311530.59,903930772.0
2017-03-03,002460.SZ,002460.SZ,28.884561424215093,31.965047891894542,28.864558265334058,31.76501630308419,779936.87,2419262041.0
2017-03-06,002460.SZ,002460.SZ,32.07398763725414,33.924217669337715,32.07398763725414,32.86408586717091,819622.4,2707485402.0
