Date,Open,High,Low,Close,Volume,Source
2015-03-03,5.03357143,5.12178158,5.02768976,5.04533386,36433719.00000000,Yahoo Finance chart API (adjusted)
2015-03-04,5.01299152,5.14529752,5.01299152,5.14236164,29181340.00000000,Yahoo Finance chart API (adjusted)
2015-03-05,5.12471780,5.14236146,5.06591374,5.13059902,23199719.00000000,Yahoo Finance chart API (adjusted)
2015-03-06,5.11295524,5.14236178,5.04827941,5.05709696,26142628.00000000,Yahoo Finance chart API (adjusted)
2015-03-09,5.01005519,5.14236164,5.00122863,5.14236164,21561200.00000000,Yahoo Finance chart API (adjusted)
2015-03-10,5.13648038,5.19822033,5.11590040,5.17175913,11800178.00000000,Yahoo Finance chart API (adjusted)
2015-03-11,5.18352153,5.18352153,5.13941623,5.16882277,13670908.00000000,Yahoo Finance chart API (adjusted)
2015-03-12,5.17764022,5.18352144,5.12178149,5.16294146,18356270.00000000,Yahoo Finance chart API (adjusted)
2015-03-13,5.16882320,5.22762728,5.16294199,5.22762728,17587459.00000000,Yahoo Finance chart API (adjusted)
2015-03-16,5.24820695,5.39815751,5.24820695,5.39521217,20308682.00000000,Yahoo Finance chart API (adjusted)
2015-03-17,5.40109363,5.49812134,5.38051364,5.46872425,28818871.00000000,Yahoo Finance chart API (adjusted)
2015-03-18,5.46872414,5.56574239,5.45108004,5.55398941,28360934.00000000,Yahoo Finance chart API (adjusted)
2015-03-19,5.55104348,5.60984755,5.51281984,5.60984755,18408472.00000000,Yahoo Finance chart API (adjusted)
2015-03-20,5.60103029,5.66865146,5.58633152,5.65983391,29783509.00000000,Yahoo Finance chart API (adjusted)
2015-03-23,5.68923193,5.88622370,5.68335071,5.87740660,18681737.00000000,Yahoo Finance chart API (adjusted)
2015-03-24,5.83624628,5.85094505,5.61572920,5.82448339,26059441.00000000,Yahoo Finance chart API (adjusted)
2015-03-25,5.79802253,5.92151191,5.77744255,5.87740660,20033594.00000000,Yahoo Finance chart API (adjusted)
2015-03-26,5.83036518,5.93914633,5.76567989,5.83036518,14663376.00000000,Yahoo Finance chart API (adjusted)
2015-03-27,5.81860180,5.94502704,5.81860180,5.92444706,19986503.00000000,Yahoo Finance chart API (adjusted)
2015-03-30,5.95678917,6.05381732,5.92738263,6.02735567,17717821.00000000,Yahoo Finance chart API (adjusted)
2015-03-31,6.04205548,6.07145256,5.95679020,6.00383139,12970267.00000000,Yahoo Finance chart API (adjusted)
2015-04-01,5.99794972,6.18906026,5.99206850,6.15966272,11108382.00000000,Yahoo Finance chart API (adjusted)
2015-04-02,6.20376775,6.28608769,6.17142533,6.26844358,9928809.00000000,Yahoo Finance chart API (adjusted)
2015-04-03,6.22434780,6.37135303,6.18317838,6.36253548,18748950.00000000,Yahoo Finance chart API (adjusted)
2015-04-07,6.43897424,6.75945490,6.38311550,6.52423906,20893279.00000000,Yahoo Finance chart API (adjusted)
2015-04-08,6.52423908,6.57716193,6.31254901,6.43015671,15419831.00000000,Yahoo Finance chart API (adjusted)
2015-04-09,6.41545838,6.42722081,6.14790012,6.39781427,51080898.00000000,Yahoo Finance chart API (adjusted)
2015-04-10,6.36547111,6.61244937,6.32431159,6.59480572,12101643.00000000,Yahoo Finance chart API (adjusted)
2015-04-13,7.66812515,7.66812515,7.66812515,7.66812515,0.00000000,Yahoo Finance chart API (adjusted)
2015-04-14,7.66536856,7.66536856,7.66536856,7.66536856,0.00000000,Yahoo Finance chart API (adjusted)
2015-04-15,6.67604907,6.67604907,6.42054631,6.44361877,29854023.00000000,Yahoo Finance chart API (adjusted)
2015-04-16,6.42878779,6.56066031,6.16504366,6.50048733,20136655.00000000,Yahoo Finance chart API (adjusted)
2015-04-17,6.50872866,6.59362571,6.50048731,6.54499865,35645205.00000000,Yahoo Finance chart API (adjusted)
2015-04-20,6.42878789,6.60104612,6.41230518,6.44609213,15747582.00000000,Yahoo Finance chart API (adjusted)
2015-04-21,6.44527144,6.68429152,6.42960980,6.67604971,97161359.00000000,Yahoo Finance chart API (adjusted)
2015-04-22,6.70077326,6.89693402,6.69664763,6.88209391,18736429.00000000,Yahoo Finance chart API (adjusted)
2015-04-23,6.89116666,6.96617030,6.82604742,6.92578459,16389432.00000000,Yahoo Finance chart API (adjusted)
2015-04-24,6.84088688,6.97852717,6.71807770,6.94967747,19943536.00000000,Yahoo Finance chart API (adjusted)
2015-04-27,6.94803545,7.08567575,6.93814204,7.02551222,11442456.00000000,Yahoo Finance chart API (adjusted)
2015-04-28,7.04446812,7.08814848,6.74363294,6.81534147,19391473.00000000,Yahoo Finance chart API (adjusted)
2015-04-29,6.76011590,6.98017967,6.75846385,6.96369696,14227437.00000000,Yahoo Finance chart API (adjusted)
2015-04-30,6.96864353,7.07578162,6.96864353,7.00819826,8810567.00000000,Yahoo Finance chart API (adjusted)
2015-05-04,7.00655546,7.07248676,6.94556140,7.05600405,8122137.00000000,Yahoo Finance chart API (adjusted)
2015-05-05,7.03045814,7.03045814,6.74857927,6.79143810,33024577.00000000,Yahoo Finance chart API (adjusted)
2015-05-06,6.80379599,6.94143628,6.59362564,6.67521858,35313281.00000000,Yahoo Finance chart API (adjusted)
2015-05-07,6.63153877,6.68263942,6.53181105,6.53510571,15233005.00000000,Yahoo Finance chart API (adjusted)
2015-05-08,6.54417695,7.18787607,6.54417695,6.82440424,24159702.00000000,Yahoo Finance chart API (adjusted)
2015-05-11,6.96451777,7.18376045,6.84665529,7.18210840,24036103.00000000,Yahoo Finance chart API (adjusted)
2015-05-12,7.18622397,7.33293660,7.10710461,7.26617432,22705123.00000000,Yahoo Finance chart API (adjusted)
2015-05-13,7.14583843,7.39309984,7.14583843,7.33293676,14766655.00000000,Yahoo Finance chart API (adjusted)
2015-05-14,7.31068592,7.35518781,7.22826200,7.30408716,10208924.00000000,Yahoo Finance chart API (adjusted)
2015-05-15,7.29255060,7.30985438,7.14583798,7.26287937,14860255.00000000,Yahoo Finance chart API (adjusted)
2015-05-18,7.24474526,7.41452991,7.20848473,7.40052032,11742625.00000000,Yahoo Finance chart API (adjusted)
2015-05-19,7.41041346,7.64860299,7.37167035,7.58843946,19285025.00000000,Yahoo Finance chart API (adjusted)
2015-05-20,7.63624575,7.86949759,7.61563696,7.71701717,23144977.00000000,Yahoo Finance chart API (adjusted)
2015-05-21,7.74008812,8.07554120,7.72278434,8.06729984,26418963.00000000,Yahoo Finance chart API (adjusted)
2015-05-22,8.11840042,8.24203066,7.82993138,8.17692089,38523409.00000000,Yahoo Finance chart API (adjusted)
2015-05-25,7.99477134,8.35742168,7.98900311,8.32527733,16445665.00000000,Yahoo Finance chart API (adjusted)
2015-05-26,8.32527682,8.69534833,8.32527682,8.65660477,29660246.00000000,Yahoo Finance chart API (adjusted)
2015-05-27,8.69122278,8.84288213,8.44561340,8.75221729,26131631.00000000,Yahoo Finance chart API (adjusted)
2015-05-28,8.74397471,8.84781814,8.16868050,8.18681526,22794788.00000000,Yahoo Finance chart API (adjusted)
2015-05-29,8.24203129,8.58819885,7.87196073,8.35412598,28730119.00000000,Yahoo Finance chart API (adjusted)
2015-06-01,8.30632019,8.96733296,8.24121042,8.88326645,51592991.00000000,Yahoo Finance chart API (adjusted)
2015-06-02,8.88409022,9.12393138,8.79424645,9.11898422,241552327.00000000,Yahoo Finance chart API (adjusted)
2015-06-03,9.09425856,9.22283596,8.80743252,9.05716705,129286871.00000000,Yahoo Finance chart API (adjusted)
2015-06-04,9.03656933,9.13876971,8.15136713,9.07448101,323004488.00000000,Yahoo Finance chart API (adjusted)
2015-06-05,9.06623936,9.30442932,8.98381589,9.28712463,47977508.00000000,Yahoo Finance chart API (adjusted)
2015-06-08,9.23025562,9.23025562,8.92694689,9.10084724,35435848.00000000,Yahoo Finance chart API (adjusted)
2015-06-09,9.02007699,9.16349496,9.00112114,9.15277958,19605554.00000000,Yahoo Finance chart API (adjusted)
2015-06-10,9.13711901,9.51954809,9.01019363,9.30525208,15539343.00000000,Yahoo Finance chart API (adjusted)
2015-06-11,9.31514430,9.55086926,9.23025671,9.47833920,10675248.00000000,Yahoo Finance chart API (adjusted)
2015-06-12,9.47833816,9.88219611,9.47833816,9.64317608,11417973.00000000,Yahoo Finance chart API (adjusted)
2015-06-15,9.72476924,9.74208293,9.38932604,9.42394352,11882001.00000000,Yahoo Finance chart API (adjusted)
2015-06-16,9.27228522,9.31350101,8.96733342,9.05387306,17429354.00000000,Yahoo Finance chart API (adjusted)
2015-06-17,9.03326570,9.47833951,8.73902837,9.25580215,29888494.00000000,Yahoo Finance chart API (adjusted)
2015-06-18,9.23025639,9.29536617,8.90139259,8.93766212,13503200.00000000,Yahoo Finance chart API (adjusted)
2015-06-19,8.59808412,8.79589739,8.25356857,8.35824299,35361446.00000000,Yahoo Finance chart API (adjusted)
2015-06-23,8.32445546,8.38296693,7.83817399,8.35659981,124385384.00000000,Yahoo Finance chart API (adjusted)
2015-06-24,8.35742088,8.53133115,8.22142408,8.48764133,40131489.00000000,Yahoo Finance chart API (adjusted)
2015-06-25,8.49011418,8.57995793,8.07883682,8.22307587,24942003.00000000,Yahoo Finance chart API (adjusted)
2015-06-26,7.95356409,8.11840204,7.40052032,7.40052032,18322648.00000000,Yahoo Finance chart API (adjusted)
2015-06-29,7.55794684,7.66426430,6.66038759,6.96781206,73188844.00000000,Yahoo Finance chart API (adjusted)
2015-06-30,6.67604934,7.53486601,6.46834310,7.49613190,117542485.00000000,Yahoo Finance chart API (adjusted)
2015-07-01,7.18292908,7.50931974,6.84088668,6.89198732,59317381.00000000,Yahoo Finance chart API (adjusted)
2015-07-02,6.84912782,7.06342378,6.40983130,6.59362507,310509674.00000000,Yahoo Finance chart API (adjusted)
2015-07-03,6.48565651,6.58538422,5.95898934,6.10652304,502675293.00000000,Yahoo Finance chart API (adjusted)
2015-07-06,6.71725628,6.71725628,5.51392411,6.10652304,1205689858.00000000,Yahoo Finance chart API (adjusted)
2015-07-07,5.93426490,5.93426490,5.49578942,5.63013506,625301578.00000000,Yahoo Finance chart API (adjusted)
2015-07-08,5.06719780,5.49578931,5.06719780,5.06719780,167255298.00000000,Yahoo Finance chart API (adjusted)
2015-07-09,4.86362622,5.57408762,4.86362622,5.57408762,74559033.00000000,Yahoo Finance chart API (adjusted)
2015-07-10,5.91778250,6.13124752,5.73892596,6.13124752,103195241.00000000,Yahoo Finance chart API (adjusted)
2015-07-13,6.39334906,6.74445438,6.18152665,6.74445438,252214611.00000000,Yahoo Finance chart API (adjusted)
2015-07-14,6.42878728,6.93896226,6.42878728,6.49966574,159653984.00000000,Yahoo Finance chart API (adjusted)
2015-07-15,6.42878809,6.48647805,5.90377294,5.93590784,183347932.00000000,Yahoo Finance chart API (adjusted)
2015-07-16,5.86008298,6.38345553,5.72904144,6.25569963,109868614.00000000,Yahoo Finance chart API (adjusted)
2015-07-17,6.31339814,6.71725612,6.28702202,6.65709305,69894582.00000000,Yahoo Finance chart API (adjusted)
2015-07-20,6.65378895,6.83182395,6.54417684,6.68758535,130664404.00000000,Yahoo Finance chart API (adjusted)
2015-07-21,6.56065979,6.85407467,6.51120175,6.79637527,75390503.00000000,Yahoo Finance chart API (adjusted)
2015-07-22,6.78483984,6.92248014,6.68429105,6.88786221,75050970.00000000,Yahoo Finance chart API (adjusted)
2015-07-23,6.89528221,7.16397303,6.87055814,7.13018608,55519280.00000000,Yahoo Finance chart API (adjusted)
2015-07-24,7.17221451,7.25298593,6.91506871,6.98182154,41365944.00000000,Yahoo Finance chart API (adjusted)
2015-07-27,6.80709035,7.04858397,6.35460531,6.36614132,102511080.00000000,Yahoo Finance chart API (adjusted)
2015-07-28,6.26394091,6.55158804,6.03317166,6.35542727,60180748.00000000,Yahoo Finance chart API (adjusted)
2015-07-29,6.38757148,6.73373908,6.19388384,6.72549772,57278959.00000000,Yahoo Finance chart API (adjusted)
2015-07-30,6.64885152,6.91012252,6.42878775,6.47412062,45190215.00000000,Yahoo Finance chart API (adjusted)
2015-07-31,6.41889421,6.59362556,6.34059592,6.40323257,48307947.00000000,Yahoo Finance chart API (adjusted)
2015-08-03,6.33977490,6.36614157,6.08427213,6.22273350,31751204.00000000,Yahoo Finance chart API (adjusted)
2015-08-04,6.27219129,6.65709298,6.22355477,6.65132475,49756060.00000000,Yahoo Finance chart API (adjusted)
2015-08-05,6.59362563,6.67604910,6.46999493,6.50379133,55628587.00000000,Yahoo Finance chart API (adjusted)
2015-08-06,6.39169662,6.61670709,6.24581497,6.46340561,31599858.00000000,Yahoo Finance chart API (adjusted)
2015-08-07,6.55323983,6.69005860,6.53098889,6.67852259,48714202.00000000,Yahoo Finance chart API (adjusted)
2015-08-10,6.75929411,7.07166575,6.70077363,7.05187893,58791862.00000000,Yahoo Finance chart API (adjusted)
2015-08-11,7.00572503,7.10297916,6.93566809,7.02715445,55837548.00000000,Yahoo Finance chart API (adjusted)
2015-08-12,6.93814167,7.05518307,6.90517579,6.91176510,38582625.00000000,Yahoo Finance chart API (adjusted)
2015-08-13,6.91176508,7.12935572,6.84088707,7.08155918,65037814.00000000,Yahoo Finance chart API (adjusted)
2015-08-14,7.19117105,7.25298663,7.09721157,7.14914274,45348981.00000000,Yahoo Finance chart API (adjusted)
2015-08-17,7.12111425,7.35354500,7.10792619,7.35189295,56140322.00000000,Yahoo Finance chart API (adjusted)
2015-08-18,7.36095545,7.37661709,6.63401133,6.72467661,86782606.00000000,Yahoo Finance chart API (adjusted)
2015-08-19,6.51367531,7.00408240,6.38345530,6.95132971,79497852.00000000,Yahoo Finance chart API (adjusted)
2015-08-20,6.84170851,6.97275905,6.65956633,6.67934370,44337552.00000000,Yahoo Finance chart API (adjusted)
2015-08-21,6.61918077,6.65626238,6.32164024,6.34471226,82629435.00000000,Yahoo Finance chart API (adjusted)
2015-08-24,6.09910273,6.17328485,5.71007586,5.71007586,59290990.00000000,Yahoo Finance chart API (adjusted)
2015-08-25,5.41583915,5.65238608,5.13890696,5.13890696,56156435.00000000,Yahoo Finance chart API (adjusted)
2015-08-26,5.13890699,5.51721895,5.05813512,5.13972807,51555522.00000000,Yahoo Finance chart API (adjusted)
2015-08-27,5.27490394,5.39688258,5.02764253,5.35731840,49265053.00000000,Yahoo Finance chart API (adjusted)
2015-08-28,5.45210942,5.70348657,5.34165731,5.67958403,58829637.00000000,Yahoo Finance chart API (adjusted)
2015-08-31,5.62518807,5.62518807,5.41501773,5.45704603,48425486.00000000,Yahoo Finance chart API (adjusted)
2015-09-01,5.35731851,5.35731851,5.07709122,5.08203793,23008072.00000000,Yahoo Finance chart API (adjusted)
2015-09-02,4.82158823,5.34578224,4.74740612,4.95428181,60197539.00000000,Yahoo Finance chart API (adjusted)
2015-09-07,5.08369026,5.29962886,5.03752732,5.07543945,42929650.00000000,Yahoo Finance chart API (adjusted)
2015-09-08,4.98642641,5.42573240,4.95758616,5.35320234,72693835.00000000,Yahoo Finance chart API (adjusted)
2015-09-09,5.37133739,5.56007787,5.34413029,5.50732517,103656199.00000000,Yahoo Finance chart API (adjusted)
2015-09-10,5.44716239,5.48754810,5.35731863,5.36473846,34924834.00000000,Yahoo Finance chart API (adjusted)
2015-09-11,5.36473854,5.45540382,5.30127136,5.40594578,34708175.00000000,Yahoo Finance chart API (adjusted)
2015-09-14,5.41583864,5.45292970,4.86526851,4.94356680,54003488.00000000,Yahoo Finance chart API (adjusted)
2015-09-15,4.86279601,4.94356743,4.69548448,4.69877958,42337547.00000000,Yahoo Finance chart API (adjusted)
2015-09-16,4.72351243,5.16857717,4.71938680,5.10264587,55007821.00000000,Yahoo Finance chart API (adjusted)
2015-09-17,5.08285998,5.19330263,4.96994375,4.98148966,59227714.00000000,Yahoo Finance chart API (adjusted)
2015-09-18,4.96252349,5.08121695,4.90895872,5.04824162,21748552.00000000,Yahoo Finance chart API (adjusted)
2015-09-21,4.97818512,5.27407360,4.94521924,5.26912689,45015117.00000000,Yahoo Finance chart API (adjusted)
2015-09-22,5.28478882,5.34496136,5.19248094,5.24687624,58697202.00000000,Yahoo Finance chart API (adjusted)
2015-09-23,5.14550572,5.23368797,5.11665602,5.16939926,29328948.00000000,Yahoo Finance chart API (adjusted)
2015-09-24,5.19082835,5.29302963,5.18094439,5.24110746,24325198.00000000,Yahoo Finance chart API (adjusted)
2015-09-25,5.19660645,5.25842158,5.01116016,5.04412603,33228124.00000000,Yahoo Finance chart API (adjusted)
2015-09-28,5.10346803,5.19165974,4.99714111,5.18506098,13619190.00000000,Yahoo Finance chart API (adjusted)
2015-09-29,5.06885020,5.15786343,5.06226089,5.13066578,16933143.00000000,Yahoo Finance chart API (adjusted)
2015-09-30,5.13479049,5.18011345,5.09522630,5.13561201,6847579.00000000,Yahoo Finance chart API (adjusted)
2015-10-08,5.39853475,5.42078570,5.29138721,5.34825563,33595756.00000000,Yahoo Finance chart API (adjusted)
2015-10-09,5.33259419,5.43726906,5.30292342,5.41089249,25337682.00000000,Yahoo Finance chart API (adjusted)
2015-10-12,5.45375155,5.72821060,5.45375155,5.64414454,52951207.00000000,Yahoo Finance chart API (adjusted)
2015-10-13,5.56748890,5.72162136,5.56172067,5.69524479,31071245.00000000,Yahoo Finance chart API (adjusted)
2015-10-14,5.68947724,5.73645226,5.61117895,5.64743948,26529591.00000000,Yahoo Finance chart API (adjusted)
2015-10-15,5.62930463,5.86008335,5.62518890,5.85761023,34604729.00000000,Yahoo Finance chart API (adjusted)
2015-10-16,5.88727996,5.93426442,5.81063372,5.91695118,54352126.00000000,Yahoo Finance chart API (adjusted)
2015-10-19,5.93426433,5.97547156,5.84689416,5.95074749,37495241.00000000,Yahoo Finance chart API (adjusted)
2015-10-20,5.94168493,6.00926828,5.86008254,6.00926828,37078363.00000000,Yahoo Finance chart API (adjusted)
2015-10-21,6.01585785,6.01585785,5.62189371,5.66062737,46479804.00000000,Yahoo Finance chart API (adjusted)
2015-10-22,5.71172832,5.88728075,5.64579701,5.86008310,33429784.00000000,Yahoo Finance chart API (adjusted)
2015-10-23,5.84360054,6.02493066,5.83618025,6.01668930,43913172.00000000,Yahoo Finance chart API (adjusted)
2015-10-26,6.04965435,6.08262023,5.95074817,6.01338482,36200233.00000000,Yahoo Finance chart API (adjusted)
2015-10-27,5.95569471,6.10734414,5.77024843,6.06695843,35104263.00000000,Yahoo Finance chart API (adjusted)
2015-10-28,5.98454409,6.07519946,5.85184106,5.89799500,31253947.00000000,Yahoo Finance chart API (adjusted)
2015-10-29,5.92849685,6.02904563,5.85760939,5.96393585,31116306.00000000,Yahoo Finance chart API (adjusted)
2015-10-30,5.96393633,6.05871733,5.85596680,5.95898962,20478309.00000000,Yahoo Finance chart API (adjusted)
2015-11-02,5.91778190,6.01585756,5.81969680,5.83865309,19356829.00000000,Yahoo Finance chart API (adjusted)
2015-11-03,5.84442061,5.90954029,5.78425754,5.81063366,16577512.00000000,Yahoo Finance chart API (adjusted)
2015-11-04,5.83206434,6.19471512,5.83206434,6.19141102,44569352.00000000,Yahoo Finance chart API (adjusted)
2015-11-05,6.18069584,6.24910972,6.10899630,6.17328501,29228713.00000000,Yahoo Finance chart API (adjusted)
2015-11-06,6.14856094,6.36367800,6.14856094,6.32411337,38971613.00000000,Yahoo Finance chart API (adjusted)
2015-11-09,6.28867420,6.43702943,6.22850167,6.39828587,34314547.00000000,Yahoo Finance chart API (adjusted)
2015-11-10,6.34718611,6.46257502,6.33153392,6.40241194,31660431.00000000,Yahoo Finance chart API (adjusted)
2015-11-11,6.39993799,6.53098898,6.35460558,6.52933693,18837499.00000000,Yahoo Finance chart API (adjusted)
2015-11-12,6.53098900,6.57714294,6.42960923,6.54912376,21050295.00000000,Yahoo Finance chart API (adjusted)
2015-11-13,6.46175372,6.54829337,6.31669360,6.41477871,14187916.00000000,Yahoo Finance chart API (adjusted)
2015-11-16,6.32988171,6.57796420,6.27301283,6.57632160,15075022.00000000,Yahoo Finance chart API (adjusted)
2015-11-17,6.63895761,6.69253183,6.46504780,6.46917343,18181919.00000000,Yahoo Finance chart API (adjusted)
2015-11-18,6.49142404,6.53346225,6.35048955,6.37026691,12354899.00000000,Yahoo Finance chart API (adjusted)
2015-11-19,6.32988171,6.58125885,6.32988171,6.57632160,24611584.00000000,Yahoo Finance chart API (adjusted)
2015-11-20,6.57714281,6.64967287,6.55241829,6.63319016,16574872.00000000,Yahoo Finance chart API (adjusted)
2015-11-23,6.61176008,6.69417454,6.55241808,6.56065989,37522949.00000000,Yahoo Finance chart API (adjusted)
2015-11-24,6.56066014,6.64143155,6.46999486,6.63895798,22125468.00000000,Yahoo Finance chart API (adjusted)
2015-11-25,6.63730609,6.73373915,6.61010844,6.73126602,19375591.00000000,Yahoo Finance chart API (adjusted)
2015-11-26,6.75187420,6.76506227,6.65956633,6.66945028,12388441.00000000,Yahoo Finance chart API (adjusted)
2015-11-27,6.62411820,6.66697749,6.17245465,6.27053976,45896744.00000000,Yahoo Finance chart API (adjusted)
2015-11-30,6.24828827,6.36120404,5.95981019,6.26477098,29289580.00000000,Yahoo Finance chart API (adjusted)
2015-12-01,6.25735123,6.38757124,6.20212496,6.30597830,20203690.00000000,Yahoo Finance chart API (adjusted)
2015-12-02,6.31834503,6.31834503,6.07437829,6.30845118,38546985.00000000,Yahoo Finance chart API (adjusted)
2015-12-03,6.30515677,6.42054612,6.26394054,6.41642094,21242933.00000000,Yahoo Finance chart API (adjusted)
2015-12-04,6.39911750,6.43290445,6.28867484,6.33400726,21661683.00000000,Yahoo Finance chart API (adjusted)
2015-12-07,6.34636390,6.45351189,6.30597820,6.44032383,21598733.00000000,Yahoo Finance chart API (adjusted)
2015-12-08,6.38922369,6.39169682,6.26394093,6.28537035,13883607.00000000,Yahoo Finance chart API (adjusted)
2015-12-09,6.27878067,6.30515679,6.20707168,6.23592138,12252873.00000000,Yahoo Finance chart API (adjusted)
2015-12-10,6.23921633,6.32906008,6.19388391,6.21367073,12551069.00000000,Yahoo Finance chart API (adjusted)
2015-12-11,6.18811555,6.21943882,6.14278313,6.17245436,13535023.00000000,Yahoo Finance chart API (adjusted)
2015-12-14,6.13619394,6.32493488,6.10734424,6.30927324,24349225.00000000,Yahoo Finance chart API (adjusted)
2015-12-15,6.31751497,6.38840244,6.30515743,6.32822990,18037240.00000000,Yahoo Finance chart API (adjusted)
2015-12-16,6.35790029,6.43290393,6.35460564,6.37933016,15436904.00000000,Yahoo Finance chart API (adjusted)
2015-12-17,6.42795714,6.56477590,6.39581279,6.56395483,18995135.00000000,Yahoo Finance chart API (adjusted)
2015-12-18,6.56065991,6.57796370,6.48236162,6.52109528,19534347.00000000,Yahoo Finance chart API (adjusted)
2015-12-21,6.49389820,6.61834999,6.47823656,6.61258221,19297531.00000000,Yahoo Finance chart API (adjusted)
2015-12-22,6.60681335,6.67604875,6.57137434,6.67110205,8468708.00000000,Yahoo Finance chart API (adjusted)
2015-12-23,6.65956629,6.67604901,6.56148119,6.58373213,9622276.00000000,Yahoo Finance chart API (adjusted)
2015-12-24,6.58950952,6.60186660,6.48153056,6.58538389,10421189.00000000,Yahoo Finance chart API (adjusted)
2015-12-25,6.58125864,6.62329685,6.55571304,6.61423397,10412535.00000000,Yahoo Finance chart API (adjusted)
2015-12-28,6.60599279,6.65461986,6.44938675,6.45516443,14339765.00000000,Yahoo Finance chart API (adjusted)
2015-12-29,6.42054627,6.52933686,6.40900081,6.52356863,17177757.00000000,Yahoo Finance chart API (adjusted)
2015-12-30,6.52274808,6.58373268,6.51203314,6.57384872,17696924.00000000,Yahoo Finance chart API (adjusted)
2015-12-31,6.59197367,6.59197367,6.45762803,6.46010160,12581581.00000000,Yahoo Finance chart API (adjusted)
