Date,Symbol_stock,Name_stock,Open_stock,High_stock,Low_stock,Close_stock,Volume_stock,Amount_stock,Symbol_benchmark,Name_benchmark,Open_benchmark,High_benchmark,Low_benchmark,Close_benchmark,Volume_benchmark,Amount_benchmark,return_1d,return_5d,return_10d,return_20d,ma5_gap,ma20_gap,ma60_gap,rsi14,macd_pct,atr14_pct,volatility20,intraday_range,open_close_return,volume_ratio20,amount_ratio20,excess_return_5d,excess_return_20d,benchmark_return_20d,benchmark_volatility20,beta60,stock_future_20d,benchmark_future_20d,future_excess_20d,label_end_date,target,week,year,split
2018-11-23,300750.SZ,宁德时代,39.96,39.98,37.9,37.94,10403744.0,782322413.0,000300.SH,沪深300,3208.593,3212.195,3139.386,3143.475,8463825500,,-0.05055055055055058,-0.07666098807495758,-0.0486459378134404,-0.008363826450601186,-0.04591862395010837,-0.05309789729830927,0.03258700148782512,38.77221324717288,0.017093489757053534,0.047386851419534595,0.034146917449567896,0.05482340537691087,-0.05055055055055058,1.0152284204517976,0.9772017041163502,-0.0416056080706968,0.0011394718177882845,-0.00950329826838947,0.01554793951447651,1.4451928876926916,0.061149182920400724,-0.03629104732819566,0.09744023024859638,2018-12-21,1,2018-11-17/2018-11-23,2018,development
2018-11-30,300750.SZ,宁德时代,40.01,41.54,40.01,41.05,9067577.0,724258624.0,000300.SH,沪深300,3136.196,3175.154,3132.423,3172.69,7092104400,,0.02573713143428269,0.08197153400105428,-0.0009734728644440471,0.019875776397515477,0.03421344351506583,0.015033875673804431,0.10906479225861077,41.57303370786514,0.010779670751620347,0.03692361231947101,0.027066683783311514,0.03727161997563949,0.025993501624593796,0.9524353467850409,0.9625724648052816,0.07267767927022284,0.05560441188556109,-0.03572863548804561,0.011329818153437518,1.4682131610952756,-0.07795371498172954,-0.05107211861228167,-0.02688159636944787,2018-12-28,0,2018-11-24/2018-11-30,2018,development
2018-12-07,300750.SZ,宁德时代,40.61,41.27,40.61,40.88,5642133.0,450938752.0,000300.SH,沪深300,3187.492,3193.819,3176.706,3181.565,5336192400,,0.008884501480750151,-0.004141291108404221,0.07749077490774914,0.02507522567703102,-0.011653208258788239,0.005633317753561018,0.08262234012032099,50.845864661654126,0.014705629952777183,0.035819122169415685,0.026161794407007832,0.01614481409001966,0.006648608717064741,0.609777941390103,0.6125957402439305,-0.0069386019077575245,0.020617056882255236,0.004458168794775785,0.01340054946124176,1.4002708307987595,-0.004647749510763299,-0.04207394788413876,0.03742619837337546,2019-01-08,1,2018-12-01/2018-12-07,2018,development
2018-12-14,300750.SZ,宁德时代,42.02,42.3,40.68,40.69,7090513.0,573225336.0,000300.SH,沪深300,3207.348,3210.722,3165.911,3165.911,8430125000,,-0.033721206364284106,-0.004647749510763299,-0.008769792935444554,-0.009734728644439139,-0.007754584471322601,0.005759201127122582,0.057661482476281334,61.24535315985128,0.012714738500997603,0.036179475476600054,0.023275018811384666,0.03981322192184806,-0.03165159447881971,0.8723255935621615,0.8900220113505164,0.00027247056960599814,0.01843352883006566,-0.0281682574745048,0.013694293665235946,1.413499734199918,-0.024821823543868193,-0.011977910939378944,-0.01284391260448925,2019-01-15,0,2018-12-08/2018-12-14,2018,development
2018-12-21,300750.SZ,宁德时代,39.77,40.26,38.77,40.26,8873743.0,681882662.0,000300.SH,沪深300,3055.326,3057.401,3007.61,3029.395,7675810100,,0.014872699773128106,-0.0105677070533301,-0.015166340508806386,0.061149182920400724,-0.006465623611865201,-0.00949662943463081,0.03186672362238352,43.52941176470588,0.0053378068053856,0.03447235824285002,0.020453301682521043,0.03700943864878278,0.012320844857933055,1.0869056649224984,1.0523246762927947,0.03255289867437361,0.09744023024859638,-0.03629104732819566,0.012202926671101606,1.3764123049312644,-0.053899652260307906,0.037605528496613916,-0.09150518075692182,2019-01-22,0,2018-12-15/2018-12-21,2018,development
2018-12-28,300750.SZ,宁德时代,38.82,39.3,37.85,37.85,5629239.0,424092161.0,000300.SH,沪深300,2994.795,3024.353,2984.818,3010.654,7105377900,,-0.026241317211216808,-0.05986090412319911,-0.06979601867780771,-0.07795371498172954,-0.030779473522483003,-0.06510892654250844,-0.03513206921897105,36.04368932038835,-0.008389929992472735,0.034874504623513866,0.018252656982686476,0.038309114927344665,-0.024987120041215838,0.7660829819904178,0.7270147991107146,-0.05367452037330844,-0.02688159636944787,-0.05107211861228167,0.011311629201242531,1.3819714143507682,0.03910171730515177,0.060889095857577624,-0.02178737855242585,2019-01-29,0,2018-12-22/2018-12-28,2018,development
2019-01-04,300750.SZ,宁德时代,37.61,39.61,37.56,39.47,7905331.0,602100011.0,000300.SH,沪深300,2940.192,3036.815,2935.83,3035.874,10331897200,,0.04224980195405337,0.013871050603647461,-0.03188619082658828,-0.05415768032590462,0.028721851542952592,-0.012546439338028348,0.00045625063368137653,33.5820895522388,-0.011725568152137215,0.03436606464222374,0.020184297135213757,0.05193818089688364,0.049454932198883306,1.178673238373274,1.146285821331788,0.0025983563994198544,0.012302877533187817,-0.06646055785909244,0.010992260270621166,1.3639535280399446,0.018748416518875155,0.06967449900753464,-0.050926082488659485,2019-02-01,0,2018-12-29/2019-01-04,2019,development
2019-01-11,300750.SZ,宁德时代,39.29,39.36,38.36,38.61,6136703.0,463701251.0,000300.SH,沪深300,3082.262,3102.833,3071.026,3094.778,7178642400,,-0.0130368098159509,-0.02178870027869262,-0.008219881839198528,-0.07631578947368411,-0.025590551181102206,-0.027345668904535714,-0.03286408496568316,43.42431761786599,-0.0067915265431684555,0.0318200318200318,0.018518595405603654,0.0259000259000259,-0.017307202850598058,0.8891325416381781,0.8666930191347937,-0.04119135005928298,-0.05239893312211252,-0.02391685635157159,0.010410982719567785,1.3916452590472939,0.09479409479409484,0.07881890074183029,0.015975194052264552,2019-02-15,1,2019-01-05/2019-01-11,2019,development
2019-01-18,300750.SZ,宁德时代,39.57,39.57,37.95,38.67,6503927.0,488797283.0,000300.SH,沪深300,3124.503,3171.686,3120.346,3168.174,10396383400,,-0.01653102746693791,0.0015540015540016494,-0.02026855839878383,-0.05150846210448867,-0.013570736186929278,-0.014073734128805082,-0.03266153576759212,48.77450980392159,-0.006064853247858041,0.03034836898296942,0.017886923168778948,0.041892940263770294,-0.022744503411675443,1.0132357429712369,0.99483356135374,-0.022162077596102225,-0.07643400703536496,0.024925544930876287,0.010530874357749236,1.1513642681788325,0.11895526247737265,0.11108733295582884,0.007867929521543804,2019-02-22,1,2019-01-12/2019-01-18,2019,development
2019-01-25,300750.SZ,宁德时代,38.79,40.41,38.55,39.72,9118956.0,707431984.0,000300.SH,沪深300,3165.181,3203.175,3164.408,3184.47,8396772900,,0.030350194552529297,0.027152831652443643,0.028749028749028627,0.02029283329052145,0.02561454244990724,0.018971023973525458,-0.006772385338306708,50.06553079947574,-0.006204371741741449,0.0274960437347144,0.01799490531928461,0.04682779456193352,0.023975251353441696,1.5251428895940826,1.5525182257972556,0.02200917476996178,-0.04047831745965347,0.06077115075017492,0.010185614816518982,1.0062000178712633,0.16238670694864066,0.1775001805637988,-0.015113473615158135,2019-03-01,0,2019-01-19/2019-01-25,2019,development
2019-02-01,300750.SZ,宁德时代,39.32,40.6,39.08,40.21,6214411.0,483480057.0,000300.SH,沪深300,3225.734,3247.496,3207.717,3247.397,8201964100,,0.02996926229508201,0.012336354481369716,0.03982415309025078,0.018748416518875155,0.02227080896933953,0.025189944418948507,0.0073402309792820475,58.94736842105263,-0.0013752919956831274,0.028741961843180435,0.016219573752373716,0.037801541904998834,0.022634791454730463,1.0316363465074492,1.0495407503992713,-0.007424233622773224,-0.050926082488659485,0.06967449900753464,0.00883638640807979,0.9235618081423073,0.0838099975130564,0.1263110115578725,-0.0425010140448161,2019-03-08,0,2019-01-26/2019-02-01,2019,development
2019-02-15,300750.SZ,宁德时代,43.29,44.11,42.26,42.27,10515313.0,880799440.0,000300.SH,沪深300,3391.242,3395.029,3335.871,3338.705,14366860300,,-0.027157652474108174,0.05123103705545895,0.0641993957703928,0.09479409479409484,0.003084954912197402,0.060701111640862226,0.05671477617412757,69.74248927038626,0.017126761445325565,0.03555375308391632,0.018165666227424822,0.04376626449018219,-0.023562023562023415,1.7033036538874018,1.8153412392125923,0.02311374803905597,0.015975194052264552,0.07881890074183029,0.011129799250269428,0.936289302804489,0.08989827300686049,0.12169389029578848,-0.03179561728892799,2019-03-15,0,2019-02-09/2019-02-15,2019,development
2019-02-22,300750.SZ,宁德时代,42.57,43.75,42.11,43.27,8960036.0,752183501.0,000300.SH,沪深300,3439.378,3520.118,3417.978,3520.118,18723797400,,0.01240056153486191,0.023657440264963414,0.07610047251927377,0.11895526247737265,0.01008450441197084,0.061579980372914456,0.07702455476596426,72.56355932203394,0.022438799377658164,0.03752187262702632,0.01897856768494096,0.03790154841691704,0.016443504815597976,1.2672300966843886,1.3215826281611764,-0.030678896727972527,0.007867929521543804,0.11108733295582884,0.012163612105512941,0.9490039523433175,0.02634619828980811,0.08911150137580615,-0.06276530308599804,2019-03-22,0,2019-02-16/2019-02-22,2019,development
2019-03-01,300750.SZ,宁德时代,46.72,47.64,45.85,46.17,9619284.0,873963510.0,000300.SH,沪深300,3699.216,3749.714,3668.765,3749.714,20471100400,,0.026456202756780955,0.0670210307372312,0.09226401703335685,0.16238670694864066,0.014680673376994413,0.08754284099073084,0.13404973902364148,65.80204778156998,0.032581733360015255,0.041972214486834386,0.02764368052637566,0.03876976391596273,-0.01177226027397249,1.1533383534463078,1.2477790459009306,0.0017970808582783437,-0.015113473615158135,0.1775001805637988,0.017554641120752668,1.026542707540996,-0.05588044184535412,0.032703027484229485,-0.08858346932958361,2019-03-29,0,2019-02-23/2019-03-01,2019,development
2019-03-08,300750.SZ,宁德时代,44.11,45.29,43.45,43.58,11069663.0,951944818.0,000300.SH,沪深300,3721.402,3774.543,3656.192,3657.579,31799007700,,-0.033274179236912116,-0.05609703270521993,0.007164317078807381,0.0838099975130564,-0.05384281372123323,-0.012575053812167392,0.060095598341015855,50.8259212198221,0.03201200790187459,0.04540090474005113,0.030245237327482705,0.042221202386415704,-0.012015416005440982,1.126855955557769,1.115872443181491,-0.031525825407810126,-0.0425010140448161,0.1263110115578725,0.020553269144135074,1.0522945318996872,-0.03166590178981177,0.10926626601913436,-0.14093216780894613,2019-04-08,0,2019-03-02/2019-03-08,2019,development
2019-03-15,300750.SZ,宁德时代,46.16,46.88,45.63,46.07,7821543.0,707054565.0,000300.SH,沪深300,3713.936,3782.236,3713.936,3745.005,17517454400,,0.009864094695309245,0.057136301055530136,-0.0021659085986571736,0.08989827300686049,0.007390886031662491,0.023027557568893853,0.10941206217716415,47.524115755627,0.024993550110603755,0.04305559862321313,0.0306306577098009,0.027132624267419143,-0.001949740034661973,0.7840298365743071,0.8019799164141367,0.03323360476380266,-0.03179561728892799,0.12169389029578848,0.020075177733236967,1.0722089515815247,-0.09854569133926627,0.061553722892225826,-0.1600994142314921,2019-04-15,0,2019-03-09/2019-03-15,2019,development
2019-03-22,300750.SZ,宁德时代,44.68,44.68,43.7,44.41,6018992.0,518360063.0,000300.SH,沪深300,3838.126,3845.581,3786.592,3833.801,17135699300,,-0.0060429722470904945,-0.03603212502713271,0.019045433685176638,0.02634619828980811,-0.013242678753943804,-0.02556226001097106,0.061111686325732384,36.79999999999998,0.014312878670254566,0.03795798886994561,0.029954368901974237,0.022067102004053072,-0.0060429722470904945,0.616944410492868,0.5953674539498803,-0.059742640767431965,-0.06276530308599804,0.08911150137580615,0.019528210262650662,1.0187479066165142,-0.06192299031749604,0.05003128748727437,-0.11195427780477041,2019-04-22,0,2019-03-16/2019-03-22,2019,development
2019-03-29,300750.SZ,宁德时代,42.78,43.59,42.39,43.59,7124126.0,598855279.0,000300.SH,沪深300,3739.774,3876.379,3739.774,3872.341,21563910300,,0.021560815561284308,-0.018464309840125925,-0.05383112654655953,-0.05588044184535412,-0.002243178904962395,-0.033941690768259036,0.03330159495241225,43.0939226519337,0.00038313757634231646,0.03781994559695868,0.023885813467460326,0.02752924982794225,0.018934081346423604,0.7594691813677873,0.7217950171774093,-0.02851699645583705,-0.08858346932958361,0.032703027484229485,0.017387101941541014,0.8972614454891478,-0.06125258086717145,0.007228960466033385,-0.06848154133320483,2019-04-29,0,2019-03-23/2019-03-29,2019,development
2019-04-04,300750.SZ,宁德时代,43.4,43.68,43.08,43.17,6679609.0,564517874.0,000300.SH,沪深300,4039.742,4072.114,4021.706,4062.231,26041093900,,-0.003692591737825879,0.011717834544176187,-0.03379588182632043,-0.042369121561668055,-0.00968067535327577,-0.0299748337228114,0.01452738033222234,33.17865429234338,-0.0035684181180693783,0.03108971177074026,0.022045769796231417,0.013898540653231444,-0.005299539170506851,0.7670684926438276,0.7443274774336273,-0.077820961640241,-0.10889340054351304,0.06652427898184499,0.018036295965110048,0.9074440794056584,-0.11350474866805649,-0.09718157337679723,-0.016323175291259262,2019-05-08,0,2019-03-30/2019-04-05,2019,development
2019-04-12,300750.SZ,宁德时代,41.5,42.37,41.5,42.05,5935673.0,486028531.0,000300.SH,沪深300,3986.782,4006.934,3961.464,3988.617,13586211800,,0.01570048309178751,-0.025943942552698718,-0.014530114834778618,-0.07825515124945204,-0.002940200123298653,-0.03861542330643131,-0.01637426900584804,39.33092224231464,-0.013141966450916935,0.03171394598267369,0.017927809263263112,0.020689655172413734,0.013253012048192625,0.6883501686414558,0.6605623117477175,-0.007822373395257931,-0.1567010342404922,0.07844588299104016,0.01534550776307213,0.8855149309192406,-0.08537455410225914,-0.06556783967976876,-0.01980671442249038,2019-05-15,0,2019-04-06/2019-04-12,2019,development
2019-04-19,300750.SZ,宁德时代,43.35,43.59,42.52,42.67,6296775.0,524874429.0,000300.SH,沪深300,4076.295,4120.636,4046.204,4120.608,15079491000,,-0.01727314601566099,0.01474435196195012,-0.0115821172110262,-0.04498657117278415,-0.002897602467635485,-0.010045704475326378,-0.008834619940999322,45.64393939393938,-0.008341378438731457,0.026934279687970786,0.021813384213130626,0.025076165924537153,-0.015686274509803866,0.7028856322464508,0.6945498575475733,-0.018347569373189376,-0.11893107467835673,0.07394450350557258,0.015303752507632643,0.8819620105445611,-0.16615889383641913,-0.1143588518975841,-0.05180004193883503,2019-05-22,0,2019-04-13/2019-04-19,2019,development
2019-04-26,300750.SZ,宁德时代,40.52,41.21,40.51,40.7,3491801.0,278261725.0,000300.SH,沪深300,3921.891,3943.833,3887.253,3889.275,14200806800,,0.0032043381809219174,-0.04616826810405439,-0.03210463733650404,-0.04616826810405439,-0.0021574973031281974,-0.03866594231995657,-0.05873102140404041,43.56775300171525,-0.01909930182327918,0.03273078273078272,0.021126413820675205,0.01719901719901727,0.0044422507403751865,0.4177065764662522,0.4013880421360481,0.009972233491826632,-0.08931820259329182,0.04314993448923743,0.016185699496291547,0.8885458079427508,-0.1108108108108109,-0.05794550398210463,-0.05286530682870627,2019-05-29,0,2019-04-20/2019-04-26,2019,development
2019-04-30,300750.SZ,宁德时代,40.93,41.33,40.59,40.91,3109077.0,248280438.0,000300.SH,沪深300,3887.18,3923.108,3885.147,3913.211,11623337600,,-0.00024437927663745196,0.02045397854826625,-0.030338942877459196,-0.07631519530368036,0.002597784530928182,-0.02675183480236465,-0.0550035226585871,43.768400392541686,-0.018918208490941564,0.03120089394838842,0.019992750345932588,0.01808848692251271,-0.000488639139995195,0.39176058554925114,0.3789386801940182,0.0467774093476806,-0.06103635784109929,-0.015278837462581074,0.012371909634455065,0.8773949721855874,-0.1295526766071865,-0.0724269659877782,-0.0571257106194083,2019-05-31,0,2019-04-27/2019-05-03,2019,development
2019-05-10,300750.SZ,宁德时代,37.69,38.2,36.27,38.0,5407424.0,396995566.0,000300.SH,沪深300,3643.056,3732.924,3589.291,3730.451,14800384700,,0.019039957093054394,-0.07113175262771931,-0.05213270142180104,-0.11710037174721188,-0.006691760769552468,-0.06936876262780878,-0.1195381436929196,19.504950495049513,-0.03580596674379833,0.036823308270676654,0.022778864972934028,0.050789473684210516,0.008224993366940936,0.7994738227708174,0.727494315820249,-0.02442841871600343,-0.03245188066774296,-0.08464849107946892,0.02006544407345873,0.8386808898600643,-0.0876315789473684,-0.03208914954250841,-0.05554242940485998,2019-06-10,0,2019-05-04/2019-05-10,2019,development
2019-05-17,300750.SZ,宁德时代,38.32,38.32,36.89,37.06,3600307.0,263549588.0,000300.SH,沪深300,3744.875,3745.356,3637.583,3648.761,12845324500,,-0.027806925498425894,-0.024736842105263057,-0.09410901979955988,-0.12159279450106653,-0.011047659710732849,-0.06728579158644477,-0.13291010902965172,29.93762993762995,-0.03855862962102032,0.03388327808187493,0.02513144780696314,0.03858607663248785,-0.03288100208768263,0.5963082046660335,0.5528607511304947,-0.0028386855552909873,-0.014629855396771085,-0.10696293910429544,0.02005467116003979,0.8690034927799604,-0.004047490555855515,0.001661934009928201,-0.005709424565783716,2019-06-17,0,2019-05-11/2019-05-17,2019,development
2019-05-24,300750.SZ,宁德时代,34.78,34.98,34.36,34.8,2931112.0,198625492.0,000300.SH,沪深300,3584.902,3623.39,3580.785,3593.914,8093404800,,0.005489742848887591,-0.060982191041554334,-0.08421052631578951,-0.13195310551259676,-0.015335861015222774,-0.08346282493613222,-0.17255809529848154,29.77867203219313,-0.05106191642101258,0.03431855500821017,0.022125180642878307,0.017816091954022915,0.0005750431282345314,0.6772995630949294,0.6163783272906437,-0.045950513165146534,-0.02618289621950065,-0.1057702092930961,0.019963570119449135,0.7745736314578076,0.014942528735632177,0.06882524178374871,-0.05388271304811654,2019-06-24,0,2019-05-18/2019-05-24,2019,development
2019-05-31,300750.SZ,宁德时代,36.06,36.14,35.57,35.61,2516679.0,175685320.0,000300.SH,沪深300,3640.996,3668.18,3627.545,3629.789,8922226700,,-0.005307262569832383,0.02327586206896548,-0.03912574203993535,-0.1295526766071865,-0.010613469659924601,-0.03144209323831815,-0.13684933443755432,44.21272158498436,-0.03869698957508619,0.029746860833634165,0.024277480325958493,0.016006739679865215,-0.012479201331114909,0.6056723796253404,0.586676017863856,0.013293708906702895,-0.0571257106194083,-0.0724269659877782,0.019875123590319583,0.7644591769739901,0.012917719741645683,0.0843087573409913,-0.07139103759934562,2019-07-01,0,2019-05-25/2019-05-31,2019,development
2019-06-06,300750.SZ,宁德时代,35.29,35.33,34.19,34.33,3748486.0,252839103.0,000300.SH,沪深300,3601.036,3601.036,3557.017,3564.678,8553440300,,-0.030773574251835245,-0.04106145251396642,-0.008090147356255462,-0.07937784928935376,-0.017008361012484263,-0.04777754663338174,-0.15284769519297214,36.308926780341004,-0.0393452817508443,0.03050226790395734,0.02400867921935288,0.03320710748616372,-0.027203173703598815,0.9404966367679533,0.8991228920521716,-0.020050423955390806,-0.06964870519401245,-0.009729144095341313,0.014270248948728038,0.7755666111178672,0.062044858724148,0.09216119941268186,-0.03011634068853386,2019-07-05,0,2019-06-01/2019-06-07,2019,development
2019-06-14,300750.SZ,宁德时代,36.45,38.05,36.31,37.02,20433297.0,1485468811.0,000300.SH,沪深300,3690.476,3709.652,3650.91,3654.88,10181700400,,0.016474464579901094,0.07835712205068468,0.03407821229050301,-0.02885624344176274,0.0381961972067979,0.04130627399687792,-0.06714208318109083,61.635220125786184,-0.0214812405644935,0.03571428571428568,0.02261691382234603,0.04700162074554281,0.01563786008230461,2.8131806716136145,2.9499424060702877,0.053052732706120986,-0.005062211234188152,-0.02379403220757459,0.012322901806553257,0.6824997005840586,0.023500810372771408,0.04209467889506646,-0.018593868522295054,2019-07-12,0,2019-06-08/2019-06-14,2019,development
2019-06-21,300750.SZ,宁德时代,36.41,36.41,35.31,35.43,11818586.0,821987074.0,000300.SH,沪深300,3832.732,3856.086,3817.307,3833.938,15363515500,,0.00028232636928282595,-0.0429497568881686,0.03204194581998254,0.023692574400462352,-0.015505168389463142,-0.004775280898876466,-0.08997508540312849,48.84910485933504,-0.014835454076068849,0.04072416434821174,0.019706382068615965,0.031047135196161285,-0.02691568250480625,1.2712803792427074,1.2695589976671593,-0.09194124224473288,-0.046055037532131804,0.06974761193259416,0.011548887069651348,0.6496144622456668,0.04939316963025675,-0.006777104898409991,0.05617027452866674,2019-07-19,1,2019-06-15/2019-06-21,2019,development
