Date,Symbol_stock,Name_stock,Open_stock,High_stock,Low_stock,Close_stock,Volume_stock,Amount_stock,Symbol_benchmark,Name_benchmark,Open_benchmark,High_benchmark,Low_benchmark,Close_benchmark,Volume_benchmark,Amount_benchmark,return_1d,return_5d,return_10d,return_20d,ma5_gap,ma20_gap,ma60_gap,rsi14,macd_pct,atr14_pct,volatility20,intraday_range,open_close_return,volume_ratio20,amount_ratio20,excess_return_5d,excess_return_20d,benchmark_return_20d,benchmark_volatility20,beta60,stock_future_20d,benchmark_future_20d,future_excess_20d,label_end_date,target,week
2020-07-27,300750.SZ,宁德时代,101.9,103.43,97.78,98.45,25155581.0,4870628816.0,000300.SH,沪深300,4535.005,4558.119,4482.441,4528.45,17142055100,,-0.03716381418092907,-0.06823774370622748,-0.14643662216056874,0.11836873793025116,-0.060770845258538486,-0.024421663883782863,0.15435124170438286,47.83460709386636,0.0507852997340349,0.06666182979032143,0.04617389369808883,0.05738953783646527,-0.03385672227674197,0.9558096597452054,0.9422998006199674,-0.03579220863960242,0.01647994561467514,0.10188879231557602,0.023856898307871282,1.178837678896712,0.055967496190959753,0.050215636696883115,0.005751859494076639,2020-08-24,1,2020-07-25/2020-07-31
2020-07-28,300750.SZ,宁德时代,100.9,103.19,100.62,101.65,20148990.0,3988264848.0,000300.SH,沪深300,4567.669,4590.25,4537.685,4568.258,16276849800,,0.032503809040121956,-0.04580869238712093,-0.08538779917221517,0.132842973364538,-0.021127845614575702,0.0013742420734801364,0.18479177270025304,49.97180981018605,0.04444630130279568,0.06469678870072378,0.04645836301626818,0.025282833251352613,0.007433102081268572,0.7599524681912693,0.7631854857673495,-0.019634342674274552,0.035749434611561215,0.09709353875297677,0.02379874222775062,1.180719614063422,0.012198721101819965,0.042399750627044375,-0.03020102952522441,2020-08-25,0,2020-07-25/2020-07-31
2020-07-29,300750.SZ,宁德时代,101.65,105.5,100.5,105.08,18998583.0,3844683434.0,000300.SH,沪深300,4559.163,4680.558,4548.854,4679.008,18669530500,,0.033743236596163184,-0.0178521357136181,-0.013796339746597885,0.20532232163340214,0.01563859194680184,0.02611676130676588,0.21678345971170687,49.59288013633781,0.04151677873395126,0.06221790200663442,0.04602299939593079,0.0475827940616673,0.033743236596163184,0.7298573617121401,0.7438693231236688,-0.010335450292534576,0.10380491867694297,0.10151740295645917,0.023954430840128303,1.184338015321494,-0.047868290826037274,0.005796527811023244,-0.05366481863706052,2020-08-26,0,2020-07-25/2020-07-31
2020-07-30,300750.SZ,宁德时代,105.5,106.52,104.16,105.68,14353072.0,2944644013.0,000300.SH,沪深300,4689.763,4704.631,4649.768,4656.151,16696756600,,0.0057099352874001585,-0.03822351656352374,0.04354695368816053,0.22812318419523536,0.029798678645904353,0.022178803911517164,0.216339089433764,50.7002271006813,0.04011157423531816,0.06118200497458636,0.04571314643387408,0.02233156699470098,0.0017061611374409313,0.5651750767893279,0.5786351171257219,-0.026279587775949742,0.1542492334428447,0.07387395075239067,0.02375980824504518,1.1651809146130772,-0.0018925056775170868,0.016149390344084802,-0.01804189602160189,2020-08-27,0,2020-07-25/2020-07-31
2020-07-31,300750.SZ,宁德时代,106.02,110.8,105.76,109.19,20704980.0,4378422256.0,000300.SH,沪深300,4652.182,4741.808,4621.964,4695.046,18483902600,,0.03321347464042379,0.06787286063569686,0.08409451945988877,0.26582425226060735,0.04980290356696471,0.0445455284669507,0.24853019368092832,43.30794341675734,0.0400572605391373,0.05570237986210145,0.04591657457119131,0.04615807308361564,0.02990001886436522,0.820658188320685,0.8576469196251051,0.025823992906690796,0.20349955108882578,0.06232470117178157,0.023509091235824724,1.1728330076028968,-0.018225112189760972,0.03178222321996427,-0.05000733540972524,2020-08-28,0,2020-07-25/2020-07-31
2020-08-03,300750.SZ,宁德时代,110.07,111.06,108.1,110.96,15106133.0,3216865098.0,000300.SH,沪深300,4735.899,4771.369,4720.025,4771.311,21477623900,,0.01621027566626987,0.12706957846622635,0.05016089343176233,0.21267759562841526,0.04176055280156232,0.05168875851250854,0.25979722441935715,49.793198529411754,0.04119380682487483,0.051665980018539504,0.04453007018175554,0.026676279740447083,0.008085763604978702,0.6178562546111427,0.6434023985373776,0.07343952844911228,0.19100437484811006,0.021673220780305202,0.020178886033745867,1.1597430738774934,-0.042898341744772805,0.00941124986403108,-0.052309591608803885,2020-08-31,0,2020-08-01/2020-08-07
2020-08-04,300750.SZ,宁德时代,110.29,114.76,108.24,108.43,19958062.0,4309494880.0,000300.SH,沪深300,4778.487,4807.078,4747.775,4775.802,23997498500,,-0.022801009372746872,0.06669945892769302,0.017835351544166045,0.07719054242002787,0.0052100715689546995,0.023938807309126897,0.2231131499045882,52.267245537867836,0.04123680125440723,0.05090842017891728,0.03975430158130545,0.06013096006640238,-0.016864629612838855,0.8254244771891214,0.8671957022102935,0.021267699162811127,0.060657141655553026,0.016533400764474848,0.020148112927242008,1.1681724730052936,0.01687724799409751,0.013886672856203042,0.002990575137894469,2020-09-01,1,2020-08-01/2020-08-07
2020-08-05,300750.SZ,宁德时代,108.46,109.52,106.3,108.26,12730060.0,2664523683.0,000300.SH,沪深300,4761.764,4786.703,4711.272,4777.109,19670054800,,-0.0015678317808724973,0.030262657023220507,0.011870268249369209,0.0647128245476003,-0.0022487650224874978,0.019167043229401992,0.2126371441532766,59.61485557083909,0.03998511377525073,0.047517880235412105,0.03975266532081054,0.029743210788841665,-0.001843997787202567,0.544690024892987,0.5527582400804663,0.009296460769655512,0.06406242710344223,0.0006503974441580684,0.019830681801940506,1.1557421584019887,0.004526140772215026,0.013978747397222824,-0.009452606625007798,2020-09-02,0,2020-08-01/2020-08-07
2020-08-06,300750.SZ,宁德时代,111.62,112.13,107.05,108.85,14565688.0,3082282260.0,000300.SH,沪深300,4779.238,4791.857,4691.157,4762.764,22785440600,,0.005449842970626229,0.029996214988644798,-0.009373862395340327,0.03165576722585528,-0.002638860891715167,0.023112857290560118,0.21078752171390103,61.17065127782358,0.03872176082147983,0.046171008596364596,0.03895645048054475,0.046669728984841514,-0.024816341157498756,0.6415385217845687,0.6567238327576477,0.007098976475546692,0.04777034897326693,-0.01611458174741165,0.0195722603285577,1.1549287745834915,-0.007625172255397272,0.011407451639426247,-0.01903262389482352,2020-09-03,0,2020-08-01/2020-08-07
2020-08-07,300750.SZ,宁德时代,107.56,110.29,104.02,105.14,18055246.0,3733669852.0,000300.SH,沪深300,4742.294,4749.022,4637.843,4707.926,21351821600,,-0.034083601286173604,-0.03709130872790545,0.028264058679706716,0.0019058509624547693,-0.029429141126947833,-0.011851392374131797,0.1621746099003334,49.260523321956775,0.03596746557785042,0.04667246392565016,0.03977323404275413,0.059634772684040424,-0.022499070286351786,0.7930932346671146,0.7930011104311304,-0.03983462583278574,0.011416840871636635,-0.009510989909181866,0.019316346452085745,1.1786411928690428,-0.00019022256039558094,0.013231516383222619,-0.0134217389436182,2020-09-04,0,2020-08-01/2020-08-07
2020-08-10,300750.SZ,宁德时代,105.09,105.66,101.94,103.28,13078744.0,2629646475.0,000300.SH,沪深300,4681.755,4757.663,4646.289,4724.87,20378883200,,-0.017690698116796688,-0.06921413121845699,0.04906043676993388,-0.10456043003294613,-0.03288635852872879,-0.02380007183500632,0.13459179376384633,45.50484094052558,0.03147474284499626,0.047595994245878064,0.03249426063256022,0.036018590240123924,-0.017223332381767986,0.5971157652851456,0.5831648973641155,-0.05948074766831746,-0.078166028759167,-0.026394401273779122,0.018688065310108335,1.1681287987787354,-0.07116576297443833,-0.011746778218236553,-0.059418984756201776,2020-09-07,0,2020-08-08/2020-08-14
2020-08-11,300750.SZ,宁德时代,103.32,105.3,101.97,102.12,12233213.0,2468198213.0,000300.SH,沪深300,4730.375,4791.534,4674.864,4681.784,20554651100,,-0.011231603408210611,-0.05819422669003049,0.004623708804722071,-0.08115889868634152,-0.03231308632616314,-0.030632101531130496,0.11625669968992858,43.3921302578019,0.026490180267676657,0.047528118180292095,0.031690902067143985,0.0326086956521739,-0.011614401858304202,0.5867705489069521,0.5771961607720414,-0.038507899660559786,-0.055173033153095186,-0.025985865533246333,0.018678501122214336,1.203106753111107,-0.05806893850372119,0.0026923497538546837,-0.060761288257575874,2020-09-08,0,2020-08-08/2020-08-14
2020-08-12,300750.SZ,宁德时代,102.88,103.06,96.86,100.73,25272741.0,4855191799.0,000300.SH,沪深300,4668.89,4681.621,4566.274,4647.645,20288723900,,-0.013611437524481018,-0.06955477554036582,-0.04139703083365054,-0.05462224307836694,-0.03166576943782207,-0.041178038379530824,0.09550256302429627,37.05799151343705,0.021205727467947768,0.049112904369530995,0.03054800109535366,0.06155068003573913,-0.020898133748055936,1.2185354022045418,1.1478895313721036,-0.04245386576418109,-0.034214479849225876,-0.020407763229141063,0.01853279186465562,1.2070959020329086,-0.05827459545319169,-0.013567301289147626,-0.044707294164044065,2020-09-09,0,2020-08-08/2020-08-14
2020-08-13,300750.SZ,宁德时代,103.34,103.95,100.08,100.87,13061210.0,2581164117.0,000300.SH,沪深300,4666.49,4671.769,4626.103,4635.713,15255009200,,0.001389854065323215,-0.07331189710610919,-0.04551476154428469,-0.003949837069220807,-0.015210684578435552,-0.0396625918732626,0.09163319306586915,47.52333094041637,0.016625195236295503,0.04534832670056226,0.028457809383362984,0.03836621393873307,-0.023901683762337922,0.6520637537159104,0.6328086674950921,-0.046636000504891806,-0.030400968128530437,0.02645113105930963,0.014856765139145457,1.2072125943585454,-0.0563101021116289,-0.01159152863863655,-0.04471857347299235,2020-09-10,0,2020-08-08/2020-08-14
2020-08-14,300750.SZ,宁德时代,101.75,103.16,100.87,103.12,11970002.0,2373752131.0,000300.SH,沪深300,4627.61,4708.071,4617.632,4704.629,14729292100,,0.022305938336472764,-0.01921247859996189,-0.055591171352687874,0.023828435266084247,0.010742570375597893,-0.019361710221004858,0.11069423775304865,58.87495248954772,0.01432980873360816,0.042031475119139974,0.028842688962794932,0.022207137315748565,0.013464373464373569,0.6263690570262934,0.6082788854598031,-0.018512170226380742,-0.011361558531087335,0.03518999379717158,0.015126158368808484,1.235193359725242,-0.06526377036462383,-0.01644040369601929,-0.04882336666860454,2020-09-11,0,2020-08-08/2020-08-14
2020-08-17,300750.SZ,宁德时代,102.93,103.12,99.94,101.19,19707410.0,3866925435.0,000300.SH,沪深300,4727.12,4838.086,4721.359,4815.226,26800155600,,-0.01871605896043449,-0.020236250968241665,-0.08804974765681328,-0.042305508233957956,-0.004094246402771562,-0.035665785147595,0.08495741585924166,49.08146964856228,0.011372154447341798,0.04173196109158162,0.026886697310704987,0.03142603024014237,-0.016904692509472574,1.0569516125583363,1.0176733816436776,-0.03935974008011134,-0.0711329030298099,0.028827394795851946,0.014565356588008978,1.1654875328562695,-0.01956715090423955,-0.03409497290469843,0.014527822000458879,2020-09-14,1,2020-08-15/2020-08-21
2020-08-18,300750.SZ,宁德时代,102.72,105.5,100.81,102.56,22122398.0,4415130041.0,000300.SH,沪深300,4816.57,4825.386,4788.829,4812.756,18913985400,,0.013538887241822284,0.004308656482569395,-0.05413630913953704,-0.037266497700178314,0.008515743308356472,-0.02075734718429534,0.09394416148902707,44.51697127937337,0.009660406745042862,0.040958602629819485,0.027016859803377986,0.045729329173166904,-0.0015576323987538387,1.175547250389079,1.153456843086373,-0.023666149702423533,-0.06321232680470812,0.025945829104529805,0.01457106624956476,1.1502631561101306,-0.023010920436817517,-0.025821587464646023,0.002810667027828506,2020-09-15,1,2020-08-15/2020-08-21
2020-08-19,300750.SZ,宁德时代,101.8,101.8,97.78,97.88,18714680.0,3610137183.0,000300.SH,沪深300,4804.666,4809.05,4738.009,4740.678,19244294800,,-0.04563182527301102,-0.028293457758364005,-0.09588028819508598,-0.08514814468641929,-0.032079427237846625,-0.06135972420009894,0.039639716191528285,35.58758314855872,0.0049122296842679216,0.04468299375328392,0.028702444217089815,0.041070698814875316,-0.038506876227897835,0.9956601430198344,0.9478854227128732,-0.04831069229327345,-0.09071253243513633,0.005564387748717037,0.014988982834943255,1.1894479389742767,0.010931753167143565,-0.017575545101354617,0.028507298268498182,2020-09-16,1,2020-08-15/2020-08-21
2020-08-20,300750.SZ,宁德时代,96.24,98.3,95.21,96.97,13020138.0,2444311254.0,000300.SH,沪深300,4708.125,4721.436,4662.803,4679.154,15836863900,,-0.009297098487944355,-0.03866362644988608,-0.10914101975195223,-0.11749180924645064,-0.03362433229689876,-0.06429419200447728,0.026363836824696785,25.02044153720358,3.293855013192869e-05,0.0436070065852473,0.027767890180051078,0.0318655254202331,0.007585203657522799,0.7166616240808633,0.6676499789293799,-0.04803456895646496,-0.11042921996141863,-0.007062589285032006,0.01528459717652286,1.1697171203768486,0.053006084355986305,-0.009924871034379446,0.06293095539036575,2020-09-17,1,2020-08-15/2020-08-21
2020-08-21,300750.SZ,宁德时代,98.48,99.81,97.78,98.93,14655272.0,2815939720.0,000300.SH,沪深300,4717.787,4739.484,4684.81,4718.843,14265786400,,0.02021243683613494,-0.04063227307990691,-0.05906410500285331,-0.03246943765281163,-0.0057885956625730595,-0.043849729865561016,0.04322976257638622,25.59837728194728,-0.00217010866877075,0.042656423733953314,0.023935596382725036,0.020519559284342473,0.004569455727051253,0.8530123128368641,0.815105448723587,-0.04365355275998373,-0.07979996543484935,0.047330527782037723,0.011407064664281917,1.1854381005160994,0.030223390275952555,0.0038666257809383264,0.02635676449501423,2020-09-18,1,2020-08-15/2020-08-21
2020-08-24,300750.SZ,宁德时代,99.94,107.05,98.94,103.96,25806984.0,5156579058.0,000300.SH,沪深300,4746.404,4769.467,4716.605,4755.849,15114351200,,0.05084403113312419,0.027374246467042118,0.006584043377226845,0.055967496190959753,0.038976614031581036,0.0020965370990673193,0.09090527508735824,41.76795580110494,0.00017608051212271612,0.04169185950640357,0.025072750783648356,0.07801077337437476,0.0402241344806884,1.4992571709714793,1.4864779501121765,0.03970533954553923,0.005751859494076639,0.050215636696883115,0.01145820460122252,1.1957618062434583,-0.020200076952674006,-0.01354563612091142,-0.006654440831762587,2020-09-21,0,2020-08-22/2020-08-28
2020-08-25,300750.SZ,宁德时代,103.96,106.02,102.39,102.89,14549072.0,2935647680.0,000300.SH,沪深300,4769.211,4802.412,4746.313,4761.951,14170135100,,-0.01029242016160059,0.00321762870514819,0.007540148844496608,0.012198721101819965,0.02760521742604305,-0.008809830017003195,0.07439713744709286,40.427807486631,0.0011204771616097214,0.04241006345195285,0.02423671750297843,0.035280396539994124,-0.01029242016160059,0.8592047222966521,0.8592909738078667,0.013773950280561609,-0.03020102952522441,0.042399750627044375,0.011364376088632989,1.1965986247325224,0.0029157352512392265,-0.026499642688469383,0.02941537793970861,2020-09-22,1,2020-08-22/2020-08-28
2020-08-26,300750.SZ,宁德时代,102.42,102.92,99.3,100.05,15240258.0,2985718224.0,000300.SH,沪深300,4761.719,4786.425,4689.881,4706.13,15130518000,,-0.027602293711731063,0.022170004086636608,-0.0067507197458552826,-0.047868290826037274,-0.0050715990453461535,-0.033828088032215375,0.04066985645933019,35.47854785478549,-0.00036580396333991814,0.04257157135717857,0.023736064858879507,0.03618190904547731,-0.023140011716461628,0.9101232577156431,0.8850736508842034,0.029457569283007246,-0.05366481863706052,0.005796527811023244,0.010494910757026223,1.2062939803930905,0.01339330334832578,-0.011432535862800242,0.024825839211126022,2020-09-23,1,2020-08-22/2020-08-28
2020-08-27,300750.SZ,宁德时代,104.22,107.3,102.42,105.48,28397772.0,5799779573.0,000300.SH,沪深300,4718.062,4731.935,4679.362,4731.345,11904285000,,0.05427286356821592,0.08775910075281024,0.04570238921383951,-0.0018925056775170868,0.03146818955232633,0.018707203770414127,0.09172392260228035,50.53091817613991,0.0026354085517769155,0.041043664337179694,0.026863808761404033,0.0462646947288585,0.012089810017271274,1.6276123727193597,1.6494598698416252,0.07660516138684792,-0.01804189602160189,0.016149390344084802,0.010476361218806953,1.213993323802318,-0.06892301858172178,-0.035566841986792386,-0.0333561765949294,2020-09-24,0,2020-08-22/2020-08-28
2020-08-28,300750.SZ,宁德时代,106.18,107.82,104.82,107.2,16967122.0,3510925235.0,000300.SH,沪深300,4727.292,4850.488,4719.353,4844.265,15939976500,,0.01630640879787637,0.08359446072980892,0.039565554693560934,-0.018225112189760972,0.03160244813118318,0.036314509853204946,0.10364518630875996,56.14805520702635,0.006142630833283116,0.03990538379530917,0.02602468071168812,0.027985074626865673,0.009606328875494397,0.9829966469464775,1.0109799597675142,0.05701548787565791,-0.05000733540972524,0.03178222321996427,0.011577301806559253,1.191634997083904,-0.08059701492537319,-0.05661189055512039,-0.023985124370252797,2020-09-25,0,2020-08-22/2020-08-28
2020-08-31,300750.SZ,宁德时代,107.9,108.47,105.51,106.2,13514481.0,2797718777.0,000300.SH,沪深300,4870.934,4901.212,4816.212,4816.215,20256702900,,-0.009328358208955279,0.021546748749519118,0.04951082122739403,-0.042898341744772805,0.01759227319765455,0.02901492653007831,0.08793640386821844,56.43127364438839,0.008185799515309865,0.0400322841000807,0.025781874290977766,0.027871939736346458,-0.01575532900834109,0.7865932862287199,0.810501467976493,0.008853746932177886,-0.052309591608803885,0.00941124986403108,0.01115400425301307,1.1968495516572124,-0.06516007532956691,-0.04864940622459768,-0.016510669104969233,2020-09-28,0,2020-08-29/2020-09-04
2020-09-01,300750.SZ,宁德时代,106.27,110.65,105.51,110.26,19716189.0,4175644975.0,000300.SH,沪深300,4803.392,4842.135,4791.783,4842.122,13839540200,,0.0382297551789077,0.07162989600544267,0.0750780031201248,0.01687724799409751,0.04178083486082507,0.06740757233995187,0.12330437174521713,63.85577202675196,0.012230084760494406,0.03787152444870565,0.026767870516403235,0.046617086885543266,0.03754587371788842,1.1483641908111477,1.2120377640174882,0.05479414948054129,0.002990575137894469,0.013886672856203042,0.01120669179135583,1.2009530063286287,-0.04317068746598951,-0.05169696261267276,0.008526275146683249,2020-09-29,1,2020-08-29/2020-09-04
2020-09-02,300750.SZ,宁德时代,109.81,110.2,107.05,108.75,14608611.0,3084140608.0,000300.SH,沪深300,4859.075,4863.551,4797.52,4843.887,15798952400,,-0.013694902956647992,0.08695652173913038,0.11105435226808336,0.004526140772215026,0.010894420792355364,0.05253988763229356,0.10215126413794029,61.01789709172258,0.014602979304473154,0.03796387520525451,0.02696985905486654,0.028965517241379364,-0.009653037064019654,0.8462450421494575,0.8897949415793602,0.05768469966876699,-0.009452606625007798,0.013978747397222824,0.011206507351043522,1.205039088809276,-0.010022988505747121,-0.052951689418022974,0.04292870091227585,2020-09-30,1,2020-08-29/2020-09-04
2020-09-03,300750.SZ,宁德时代,108.08,108.59,105.96,108.02,12452889.0,2600401902.0,000300.SH,沪深300,4841.502,4877.012,4800.058,4817.095,14567120100,,-0.0067126436781609344,0.0240803943875616,0.1139527688975972,-0.007625172255397272,-0.0006106248727864028,0.04589465530596426,0.08945675085980564,57.155373831775684,0.015732749515561185,0.03855106197265058,0.026991113109424245,0.024347343084614052,-0.0005551443375277909,0.7258103491535016,0.7554847172882583,0.005956583927745118,-0.01903262389482352,0.011407451639426247,0.01126521795810151,1.2047848527630836,0.07137567117200527,-0.02822323412762273,0.099598905299628,2020-10-09,1,2020-08-29/2020-09-04
2020-09-04,300750.SZ,宁德时代,104.07,105.84,103.23,105.12,14773663.0,2993649066.0,000300.SH,沪深300,4737.237,4778.203,4726.556,4770.219,12003279600,,-0.026846880207368917,-0.0194029850746269,0.06256949358132013,-0.00019022256039558094,-0.02368347729172471,0.017825501796105758,0.055863396668619725,55.58080090883272,0.014611941176896919,0.04070857795172863,0.026555702973137453,0.024828767123287666,0.01008936292879814,0.8693896990194419,0.8791843248240951,-0.004117694117175108,-0.0134217389436182,0.013231516383222619,0.011170751233334839,1.2245823276018046,0.14944824961948244,0.011097813328905914,0.13835043629057653,2020-10-12,1,2020-08-29/2020-09-04
2020-09-07,300750.SZ,宁德时代,104.42,105.43,92.64,95.93,44789699.0,8540774210.0,000300.SH,沪深300,4759.521,4789.303,4655.56,4669.368,14860779100,,-0.08742389649923898,-0.09670433145009416,-0.07724124663332044,-0.07116576297443833,-0.09170958945614305,-0.06783984297187384,-0.038302166735727616,42.29607250755287,0.0068523173152455884,0.050639603282155145,0.032871903323803846,0.13332638382153658,-0.0813062631679754,2.4108103702595787,2.30795153746647,-0.06621420590544969,-0.059418984756201776,-0.011746778218236553,0.012160753189219817,1.3719027575446743,0.2643594287501303,0.03637173167760599,0.2279876970725243,2020-10-13,1,2020-09-05/2020-09-11
2020-09-08,300750.SZ,宁德时代,95.21,96.75,92.38,96.19,22073272.0,4063178479.0,000300.SH,沪深300,4683.826,4707.897,4639.053,4694.389,13919922700,,0.00271030960075036,-0.12760747324505717,-0.06511808727767521,-0.05806893850372119,-0.06431781482850518,-0.0626126784583152,-0.03797974746843358,47.81144781144781,-0.00018525697773771335,0.05019826830825896,0.03283963736567296,0.04543091797484151,0.010293036445751635,1.1574446626760393,1.0748195517683394,-0.09709750261647732,-0.060761288257575874,0.0026923497538546837,0.012052401870999417,1.3694039254971866,0.26967460234951646,0.024010153398024592,0.24566444895149187,2020-10-14,1,2020-09-05/2020-09-11
2020-09-09,300750.SZ,宁德时代,92.12,96.5,91.6,94.86,18934368.0,3444737255.0,000300.SH,沪深300,4634.247,4645.197,4558.03,4584.589,16227710700,,-0.013826801122777788,-0.12772413793103454,-0.05187406296851571,-0.05827459545319169,-0.05162760937375033,-0.07292211314337638,-0.05344298555617477,47.296951063284645,-0.006880531944165702,0.05226499201831271,0.03284351893186367,0.05165507063040276,0.02974381241858448,1.0096297148075444,0.9285474741480976,-0.07419316167167922,-0.044707294164044065,-0.013567301289147626,0.013073551751949884,1.345396585226288,0.294539321104786,0.04671018492606427,0.2478291361787217,2020-10-15,1,2020-09-05/2020-09-11
2020-09-10,300750.SZ,宁德时代,95.21,97.53,94.95,95.19,14826421.0,2775741169.0,000300.SH,沪深300,4632.099,4647.751,4572.206,4581.978,15065287800,,0.0034788108791903305,-0.11877430105536013,-0.09755403868031864,-0.0563101021116289,-0.023271563134888873,-0.06710768099963249,-0.05217564472767111,44.999999999999986,-0.011727362847245617,0.05195623790013958,0.03285978477790035,0.02710368736211785,-0.00021006196828055046,0.7868800244058562,0.7462589395243822,-0.06996542350571655,-0.04471857347299235,-0.01159152863863655,0.013065371891042623,1.3489006432723318,0.2332177749763631,0.04576582427938325,0.18745195069697984,2020-10-16,1,2020-09-05/2020-09-11
2020-09-11,300750.SZ,宁德时代,95.72,97.42,94.36,96.39,11765001.0,2188559589.0,000300.SH,沪深300,4572.257,4630.884,4563.106,4627.283,11530242400,,0.012606366214938491,-0.08304794520547953,-0.10083955223880603,-0.06526377036462383,0.007083751253761372,-0.05222170873442733,-0.042638777152051555,38.72505212987787,-0.014224821285546535,0.04755976464659939,0.03254645074205138,0.03174603174603177,0.00699958211450058,0.6247416800903366,0.5898634135417814,-0.05308370247364691,-0.04882336666860454,-0.01644040369601929,0.012801927505616852,1.3470438942584504,0.2249195974686169,0.027706323559635315,0.19721327390898158,2020-10-19,1,2020-09-05/2020-09-11
2020-09-14,300750.SZ,宁德时代,98.04,100.35,97.78,99.21,14289637.0,2755344741.0,000300.SH,沪深300,4652.054,4666.986,4625.988,4651.051,10723517900,,0.02925614690320555,0.034191598040237636,-0.06581920903954808,-0.01956715090423955,0.02949111738336363,-0.023542843644810185,-0.017461734883360225,44.79048697621743,-0.013407718028175917,0.04644549080593836,0.033079644944059135,0.025904646709001042,0.01193390452876364,0.7698786055663739,0.7539175655407574,0.03811439872761113,0.014527822000458879,-0.03409497290469843,0.01156944924424857,1.3512480620121825,0.2533010785203105,0.03062017595592903,0.22268090256438144,2020-10-20,1,2020-09-12/2020-09-18
2020-09-15,300750.SZ,宁德时代,100.61,101.39,99.23,100.2,11703665.0,2283119875.0,000300.SH,沪深300,4649.447,4691.5,4630.537,4688.483,10191592500,,0.009978832778953839,0.04168832518972865,-0.091238889896608,-0.023010920436817517,0.031182463723371523,-0.012652240747309862,-0.010078689852647926,50.224081266806095,-0.012015595101721163,0.04496007984031938,0.03300985624440606,0.021556886227544876,-0.004075141636020296,0.6487633672485421,0.6434763147096328,0.042946422888918034,0.002810667027828506,-0.025821587464646023,0.011771097469169864,1.3332222153604518,0.19331337325349285,0.022255599519076963,0.17105777373441589,2020-10-21,1,2020-09-12/2020-09-18
2020-09-16,300750.SZ,宁德时代,101.28,101.33,98.04,98.95,11837864.0,2289962853.0,000300.SH,沪深300,4683.006,4690.682,4638.459,4657.358,10875364100,,-0.012475049900199653,0.0431161711996626,-0.09011494252873564,0.010931753167143565,0.009817528676980825,-0.025483195863597152,-0.02468113627851032,38.852850802321605,-0.012037082711044292,0.04266945787915975,0.03142582600946864,0.0332491157150075,-0.023005529225908372,0.6689525577272201,0.6576396393381597,0.02724364696684689,0.028507298268498182,-0.017575545101354617,0.011400865850982505,1.3346967399008016,0.20606366851945435,0.025900306568659603,0.18016336195079474,2020-10-22,1,2020-09-12/2020-09-18
2020-09-17,300750.SZ,宁德时代,98.94,103.93,98.3,102.11,18130771.0,3567477518.0,000300.SH,沪深300,4642.054,4664.949,4601.639,4632.714,10598363100,,0.03193532086912576,0.07269671183947901,-0.05471209035363822,0.053006084355986305,0.027553033047538644,0.0030993815972375494,0.003960717288031157,41.71819069313374,-0.008964004878277585,0.04318871804916269,0.03205948029789215,0.05513661737342092,0.03203961997170013,1.0099779376554319,1.0082598674262355,0.06162376474108622,0.06293095539036575,-0.009924871034379446,0.01109505965309468,1.3138483212752214,0.1340710997943395,0.018514848963264274,0.11555625083107524,2020-10-23,1,2020-09-12/2020-09-18
2020-09-18,300750.SZ,宁德时代,102.37,102.93,100.47,101.92,10548691.0,2089777817.0,000300.SH,沪深300,4636.642,4737.804,4631.705,4737.089,16042647500,,-0.0018607384193516374,0.057371096586782855,-0.030441400304414,0.030223390275952555,0.01435140030653459,-0.00023542336969306632,-0.0001455178063106688,42.8475935828877,-0.00690731057122923,0.04291881587799958,0.03181772627291583,0.024136577708006358,-0.0043958190876233205,0.5944156370659689,0.5967479373322377,0.03364097245130204,0.02635676449501423,0.0038666257809383264,0.012089700021401225,1.2735040221121259,0.17729591836734682,-0.00967957325690949,0.1869754916242563,2020-10-26,1,2020-09-12/2020-09-18
2020-09-21,300750.SZ,宁德时代,103.91,107.05,101.31,101.86,16068319.0,3253235562.0,000300.SH,沪深300,4750.748,4752.98,4688.72,4691.428,12453582700,,-0.0005886970172684913,0.026711017034573237,0.06181590743250287,-0.020200076952674006,0.008434975447489279,0.00020620783786173824,-0.0029886197536020953,33.796296296296276,-0.005254186829355487,0.04336484250091163,0.029666029328289552,0.056351855487924554,-0.019728611298238885,0.9309900656531092,0.9549306560353197,0.01802975338040147,-0.006654440831762587,-0.01354563612091142,0.01214465871429228,1.2686421027006296,0.19850775574317692,0.0016734776703384302,0.1968342780728385,2020-10-27,1,2020-09-19/2020-09-25
2020-09-22,300750.SZ,宁德时代,102.93,105.09,101.86,103.19,12339378.0,2486477011.0,000300.SH,沪深300,4654.218,4706.21,4622.111,4635.761,11967294700,,0.013057137247201922,0.02984031936127729,0.07277263748830443,0.0029157352512392265,0.015589630533629828,0.0131168142635536,0.00781654398718623,39.19968919968918,-0.002817555697525655,0.04281976381986075,0.029723658615865664,0.03130148270181223,0.002525988535898138,0.7195432619947296,0.7347054407807209,0.04108532120942299,0.02941537793970861,-0.026499642688469383,0.012390107668619144,1.243466070113397,0.19827502664986918,0.021897375641237726,0.17637765100863145,2020-10-28,1,2020-09-19/2020-09-25
